sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-6.611;-13.5063;1.2893;52208;2021-05-03 21:28:22:656
-6.611;-13.5063;1.2893;52258;2021-05-03 21:28:22:706
-1.971;-5.1936;0.5638;52308;2021-05-03 21:28:22:756
-1.971;-5.1936;0.5638;52358;2021-05-03 21:28:22:806
-3.2184;-8.6939;0.6716;52408;2021-05-03 21:28:22:856
-3.2184;-8.6939;0.6716;52458;2021-05-03 21:28:22:906
-3.2687;-8.2414;-7.0306;52508;2021-05-03 21:28:22:956
-3.2687;-8.2414;-7.0306;52557;2021-05-03 21:28:23:005
-4.6956;-6.8959;-5.5773;52608;2021-05-03 21:28:23:056
-4.6956;-6.8959;-5.5773;52658;2021-05-03 21:28:23:106
-4.4299;-12.5055;1.1145;52707;2021-05-03 21:28:23:155
-4.4299;-12.5055;1.1145;52757;2021-05-03 21:28:23:205
-4.6861;-9.2973;0.923;52808;2021-05-03 21:28:23:256
-4.6861;-9.2973;0.923;52858;2021-05-03 21:28:23:306
-5.3732;-7.03;-0.2598;52908;2021-05-03 21:28:23:356
-5.3732;-7.03;-0.2598;52958;2021-05-03 21:28:23:406
-5.2247;-7.4178;-0.5255;53008;2021-05-03 21:28:23:456
-5.2247;-7.4178;-0.5255;53058;2021-05-03 21:28:23:506
-4.892;-9.3308;-3.1639;53108;2021-05-03 21:28:23:556
-4.892;-9.3308;-3.1639;53158;2021-05-03 21:28:23:606
-8.3324;-9.5271;-1.3707;53208;2021-05-03 21:28:23:656
-8.3324;-9.5271;-1.3707;53258;2021-05-03 21:28:23:706
-4.7627;-8.84;0.2167;53308;2021-05-03 21:28:23:756
-4.7627;-8.84;0.2167;53358;2021-05-03 21:28:23:806
-3.4961;-10.8391;0.0874;53407;2021-05-03 21:28:23:855
-3.4961;-10.8391;0.0874;53458;2021-05-03 21:28:23:906
-2.3685;-7.3364;1.0092;53508;2021-05-03 21:28:23:956
-2.3685;-7.3364;1.0092;53558;2021-05-03 21:28:24:006
-4.133;-5.0332;-5.4839;53607;2021-05-03 21:28:24:055
-4.133;-5.0332;-5.4839;53657;2021-05-03 21:28:24:105
-5.3588;-6.7786;-3.6284;53708;2021-05-03 21:28:24:156
-5.3588;-6.7786;-3.6284;53758;2021-05-03 21:28:24:206
-3.8241;-11.0211;-3.8247;53808;2021-05-03 21:28:24:256
-3.8241;-11.0211;-3.8247;53858;2021-05-03 21:28:24:306
-2.3421;-11.5933;1.6029;53908;2021-05-03 21:28:24:356
-2.3421;-11.5933;1.6029;53958;2021-05-03 21:28:24:406
-2.9479;-9.1177;1.3132;54008;2021-05-03 21:28:24:456
-2.9479;-9.1177;1.3132;54057;2021-05-03 21:28:24:505
-5.9071;-8.7227;0.3915;54108;2021-05-03 21:28:24:556
-5.9071;-8.7227;0.3915;54158;2021-05-03 21:28:24:606
-7.2048;-7.9254;0.2622;54207;2021-05-03 21:28:24:655
-7.2048;-7.9254;0.2622;54257;2021-05-03 21:28:24:705
-6.6158;-7.2814;-0.5614;54308;2021-05-03 21:28:24:756
-6.6158;-7.2814;-0.5614;54358;2021-05-03 21:28:24:806
-5.797;-9.5223;-3.1711;54408;2021-05-03 21:28:24:856
-5.797;-9.5223;-3.1711;54458;2021-05-03 21:28:24:906
-4.1474;-9.5942;0.3891;54507;2021-05-03 21:28:24:955
-4.1474;-9.5942;0.3891;54558;2021-05-03 21:28:25:006
-2.9526;-11.6747;1.5622;54608;2021-05-03 21:28:25:056
-2.9526;-11.6747;1.5622;54658;2021-05-03 21:28:25:106
-2.402;-7.8488;-1.7633;54708;2021-05-03 21:28:25:156
-2.402;-7.8488;-1.7633;54758;2021-05-03 21:28:25:206
-4.0348;-7.9302;-1.0666;54807;2021-05-03 21:28:25:255
-4.0348;-7.9302;-1.0666;54858;2021-05-03 21:28:25:306
-4.3126;-6.1657;-3.2549;54908;2021-05-03 21:28:25:356
-4.3126;-6.1657;-3.2549;54958;2021-05-03 21:28:25:406
-6.2064;-9.8887;-4.8782;55008;2021-05-03 21:28:25:456
-6.2064;-9.8887;-4.8782;55058;2021-05-03 21:28:25:506
-1.9974;-10.4345;-3.3603;55108;2021-05-03 21:28:25:556
-1.9974;-10.4345;-3.3603;55157;2021-05-03 21:28:25:605
-4.6142;-9.1584;0.8416;55208;2021-05-03 21:28:25:656
-4.6142;-9.1584;0.8416;55258;2021-05-03 21:28:25:706
-5.0859;-7.8296;0.3268;55308;2021-05-03 21:28:25:756
-5.0859;-7.8296;0.3268;55358;2021-05-03 21:28:25:806
-6.453;-7.8177;-0.6045;55407;2021-05-03 21:28:25:855
-6.453;-7.8177;-0.6045;55457;2021-05-03 21:28:25:905
-5.2463;-8.8328;-0.8703;55508;2021-05-03 21:28:25:956
-5.2463;-8.8328;-0.8703;55558;2021-05-03 21:28:26:006
-4.971;-8.9501;-0.0084;55608;2021-05-03 21:28:26:056
-4.971;-8.9501;-0.0084;55658;2021-05-03 21:28:26:106
-7.3436;-10.2502;-3.1113;55708;2021-05-03 21:28:26:156
-7.3436;-10.2502;-3.1113;55757;2021-05-03 21:28:26:205
-3.6542;-8.1169;0.3819;55807;2021-05-03 21:28:26:255
-3.6542;-8.1169;0.3819;55857;2021-05-03 21:28:26:305
-4.303;-11.5837;0.7865;55907;2021-05-03 21:28:26:355
-4.303;-11.5837;0.7865;55958;2021-05-03 21:28:26:406
-3.0149;-6.4195;-0.7266;56008;2021-05-03 21:28:26:456
-3.0149;-6.4195;-0.7266;56058;2021-05-03 21:28:26:506
-3.0939;-6.2112;-0.9948;56108;2021-05-03 21:28:26:556
-3.0939;-6.2112;-0.9948;56157;2021-05-03 21:28:26:605
-7.4442;-9.6804;-8.6227;56208;2021-05-03 21:28:26:656
-7.4442;-9.6804;-8.6227;56258;2021-05-03 21:28:26:706
-1.6167;-9.022;-1.4497;56307;2021-05-03 21:28:26:755
-1.6167;-9.022;-1.4497;56358;2021-05-03 21:28:26:806
-2.706;-7.6644;1.3348;56407;2021-05-03 21:28:26:855
-2.706;-7.6644;1.3348;56458;2021-05-03 21:28:26:906
-6.1082;-8.5479;0.0898;56508;2021-05-03 21:28:26:956
-6.1082;-8.5479;0.0898;56558;2021-05-03 21:28:27:006
-5.9406;-7.7554;-0.5758;56607;2021-05-03 21:28:27:055
-5.9406;-7.7554;-0.5758;56658;2021-05-03 21:28:27:106
-4.3676;-7.9158;-0.48;56708;2021-05-03 21:28:27:156
-4.3676;-7.9158;-0.48;56758;2021-05-03 21:28:27:206
-4.6166;-10.6285;-1.2055;56807;2021-05-03 21:28:27:255
-4.6166;-10.6285;-1.2055;56858;2021-05-03 21:28:27:306
-6.5128;-8.8975;-0.9756;56908;2021-05-03 21:28:27:356
-6.5128;-8.8975;-0.9756;56957;2021-05-03 21:28:27:405
-7.1521;-11.385;0.7865;57008;2021-05-03 21:28:27:456
-7.1521;-11.385;0.7865;57058;2021-05-03 21:28:27:506
-4.4586;-7.1952;0.3316;57110;2021-05-03 21:28:27:558
-4.4586;-7.1952;0.3316;57158;2021-05-03 21:28:27:606
-3.7691;-8.1361;0.6213;57207;2021-05-03 21:28:27:655
-3.7691;-8.1361;0.6213;57258;2021-05-03 21:28:27:706
-0.6566;-7.2502;-3.377;57308;2021-05-03 21:28:27:756
-9.0267;-8.6868;-10.0353;57358;2021-05-03 21:28:27:806
-9.0267;-8.6868;-10.0353;57407;2021-05-03 21:28:27:855
-6.2088;-6.6924;-2.8551;57458;2021-05-03 21:28:27:906
-6.2088;-6.6924;-2.8551;57508;2021-05-03 21:28:27:956
-3.6829;-12.0339;0.7769;57558;2021-05-03 21:28:28:006
-3.6829;-12.0339;0.7769;57607;2021-05-03 21:28:28:055
-3.6877;-9.6229;0.7242;57658;2021-05-03 21:28:28:106
-3.6877;-9.6229;0.7242;57708;2021-05-03 21:28:28:156
-5.5049;-8.5718;0.1305;57758;2021-05-03 21:28:28:206
-5.5049;-8.5718;0.1305;57808;2021-05-03 21:28:28:256
-5.5192;-9.1824;-1.2175;57858;2021-05-03 21:28:28:306
-5.5192;-9.1824;-1.2175;57908;2021-05-03 21:28:28:356
-4.0971;-7.8081;-0.1808;57958;2021-05-03 21:28:28:406
-4.0971;-7.8081;-0.1808;58007;2021-05-03 21:28:28:455
-6.2327;-8.8424;0.1401;58058;2021-05-03 21:28:28:506
-6.2327;-8.8424;0.1401;58108;2021-05-03 21:28:28:556
-4.5137;-9.8049;-5.776;58158;2021-05-03 21:28:28:606
-4.5137;-9.8049;-5.776;58207;2021-05-03 21:28:28:655
-5.9406;-13.1855;0.7171;58258;2021-05-03 21:28:28:706
-5.9406;-13.1855;0.7171;58308;2021-05-03 21:28:28:756
-3.6829;-5.2654;-0.5854;58358;2021-05-03 21:28:28:806
-3.6829;-5.2654;-0.5854;58407;2021-05-03 21:28:28:855
-4.3772;-5.3157;-0.322;58458;2021-05-03 21:28:28:906
-4.3772;-5.3157;-0.322;58508;2021-05-03 21:28:28:956
-2.1075;-8.4545;-7.0401;58558;2021-05-03 21:28:29:006
-2.1075;-8.4545;-7.0401;58608;2021-05-03 21:28:29:056
-6.1633;-7.4011;-4.4329;58658;2021-05-03 21:28:29:106
-6.1633;-7.4011;-4.4329;58707;2021-05-03 21:28:29:155
-4.2479;-9.7282;1.1456;58758;2021-05-03 21:28:29:206
-4.2479;-9.7282;1.1456;58808;2021-05-03 21:28:29:256
-5.4474;-9.9964;0.7003;58857;2021-05-03 21:28:29:305
-5.4474;-9.9964;0.7003;58908;2021-05-03 21:28:29:356
-4.9255;-7.4705;-0.1927;58958;2021-05-03 21:28:29:406
-4.9255;-7.4705;-0.1927;59008;2021-05-03 21:28:29:456
-4.3557;-7.7722;-0.3795;59057;2021-05-03 21:28:29:505
-4.3557;-7.7722;-0.3795;59108;2021-05-03 21:28:29:556
-5.6342;-8.9884;-0.346;59158;2021-05-03 21:28:29:606
-5.6342;-8.9884;-0.346;59208;2021-05-03 21:28:29:656
-7.8129;-9.7618;-4.7896;59258;2021-05-03 21:28:29:706
-7.8129;-9.7618;-4.7896;59307;2021-05-03 21:28:29:755
-6.3452;-9.3356;0.7027;59358;2021-05-03 21:28:29:806
-6.3452;-9.3356;0.7027;59408;2021-05-03 21:28:29:856
-3.5751;-13.3195;1.7083;59458;2021-05-03 21:28:29:906
-3.5751;-13.3195;1.7083;59507;2021-05-03 21:28:29:955
-1.6646;-5.5121;-0.9158;59557;2021-05-03 21:28:30:005
-1.6646;-5.5121;-0.9158;59608;2021-05-03 21:28:30:056
-2.0141;-6.8576;-3.5686;59658;2021-05-03 21:28:30:106
-2.0141;-6.8576;-3.5686;59707;2021-05-03 21:28:30:155
-4.1881;-8.7059;-2.8503;59758;2021-05-03 21:28:30:206
-4.1881;-8.7059;-2.8503;59808;2021-05-03 21:28:30:256
-6.1633;-11.0115;-6.3123;59857;2021-05-03 21:28:30:305
-6.1633;-11.0115;-6.3123;59907;2021-05-03 21:28:30:355
-0.726;-7.8847;2.3882;59958;2021-05-03 21:28:30:406
-0.726;-7.8847;2.3882;60007;2021-05-03 21:28:30:455
-3.137;-7.5256;0.8847;60058;2021-05-03 21:28:30:506
-3.137;-7.5256;0.8847;60108;2021-05-03 21:28:30:556
-6.4841;-8.8687;-0.2574;60158;2021-05-03 21:28:30:606
-6.4841;-8.8687;-0.2574;60208;2021-05-03 21:28:30:656
-7.3173;-7.6764;-0.0491;60258;2021-05-03 21:28:30:706
-7.3173;-7.6764;-0.0491;60308;2021-05-03 21:28:30:756
-6.532;-8.4665;-0.8296;60358;2021-05-03 21:28:30:806
-6.532;-8.4665;-0.8296;60407;2021-05-03 21:28:30:855
-5.6749;-10.9804;0.0299;60458;2021-05-03 21:28:30:906
-5.6749;-10.9804;0.0299;60508;2021-05-03 21:28:30:956
-2.9335;-9.3428;0.8942;60558;2021-05-03 21:28:31:006
-2.9335;-9.3428;0.8942;60607;2021-05-03 21:28:31:055
-2.7779;-12.9748;1.397;60658;2021-05-03 21:28:31:106
-2.7779;-12.9748;1.397;60708;2021-05-03 21:28:31:156
-2.1123;-5.7515;-3.0011;60758;2021-05-03 21:28:31:206
-2.1123;-5.7515;-3.0011;60808;2021-05-03 21:28:31:256
-3.2998;-6.5296;-1.6652;60858;2021-05-03 21:28:31:306
-3.2998;-6.5296;-1.6652;60907;2021-05-03 21:28:31:355
-5.2654;-8.7011;-7.2963;60958;2021-05-03 21:28:31:406
-5.2654;-8.7011;-7.2963;61008;2021-05-03 21:28:31:456
-2.6318;-10.6045;-4.3874;61057;2021-05-03 21:28:31:505
-2.6318;-10.6045;-4.3874;61107;2021-05-03 21:28:31:555
-3.9438;-9.7354;1.4617;61159;2021-05-03 21:28:31:607
-3.9438;-9.7354;1.4617;61208;2021-05-03 21:28:31:656
-5.2391;-8.4473;0.4058;61258;2021-05-03 21:28:31:706
-5.2391;-8.4473;0.4058;61307;2021-05-03 21:28:31:755
-5.9119;-7.5878;0.0467;61358;2021-05-03 21:28:31:806
-5.9119;-7.5878;0.0467;61408;2021-05-03 21:28:31:856
-6.3764;-7.9781;-1.0139;61459;2021-05-03 21:28:31:907
-6.3764;-7.9781;-1.0139;61507;2021-05-03 21:28:31:955
-4.8824;-9.6349;-3.3722;61558;2021-05-03 21:28:32:006
-4.8824;-9.6349;-3.3722;61608;2021-05-03 21:28:32:056
-6.2973;-9.0387;-0.9661;61657;2021-05-03 21:28:32:105
-6.2973;-9.0387;-0.9661;61707;2021-05-03 21:28:32:155
-5.3876;-9.1034;0.7458;61758;2021-05-03 21:28:32:206
-5.3876;-9.1034;0.7458;61808;2021-05-03 21:28:32:256
-3.9486;-10.5518;0.7793;61858;2021-05-03 21:28:32:306
-3.9486;-10.5518;0.7793;61908;2021-05-03 21:28:32:356
-2.5887;-6.5583;0.4154;61958;2021-05-03 21:28:32:406
-2.5887;-6.5583;0.4154;62008;2021-05-03 21:28:32:456
-3.0795;-6.3548;-1.8878;62057;2021-05-03 21:28:32:505
-3.0795;-6.3548;-1.8878;62107;2021-05-03 21:28:32:555
-5.8401;-9.0818;-6.9037;62157;2021-05-03 21:28:32:605
-5.8401;-9.0818;-6.9037;62208;2021-05-03 21:28:32:656
-4.9303;-11.804;-5.5318;62258;2021-05-03 21:28:32:706
-4.9303;-11.804;-5.5318;62307;2021-05-03 21:28:32:755
-1.327;-7.0324;1.4545;62358;2021-05-03 21:28:32:806
-1.327;-7.0324;1.4545;62408;2021-05-03 21:28:32:856
-5.1098;-7.9996;0.3077;62457;2021-05-03 21:28:32:905
-5.1098;-7.9996;0.3077;62508;2021-05-03 21:28:32:956
-6.7163;-8.3037;0.5902;62558;2021-05-03 21:28:33:006
-6.7163;-8.3037;0.5902;62608;2021-05-03 21:28:33:056
-5.1625;-9.0291;0.6117;62658;2021-05-03 21:28:33:106
-5.1625;-9.0291;0.6117;62707;2021-05-03 21:28:33:155
-4.4107;-9.575;0.1018;62758;2021-05-03 21:28:33:206
-4.4107;-9.575;0.1018;62808;2021-05-03 21:28:33:256
-7.1664;-10.5279;-2.2637;62858;2021-05-03 21:28:33:306
-7.1664;-10.5279;-2.2637;62907;2021-05-03 21:28:33:355
-5.9909;-11.9788;1.1696;62958;2021-05-03 21:28:33:406
-5.9909;-11.9788;1.1696;63008;2021-05-03 21:28:33:456
-3.9055;-6.927;0.2861;63058;2021-05-03 21:28:33:506
-3.9055;-6.927;0.2861;63107;2021-05-03 21:28:33:555
-2.9335;-7.164;1.3467;63158;2021-05-03 21:28:33:606
-2.9335;-7.164;1.3467;63208;2021-05-03 21:28:33:656
-2.4714;-8.4689;-5.5222;63258;2021-05-03 21:28:33:706
-2.4714;-8.4689;-5.5222;63308;2021-05-03 21:28:33:756
-4.7722;-8.2726;-5.5917;63358;2021-05-03 21:28:33:806
-4.7722;-8.2726;-5.5917;63408;2021-05-03 21:28:33:856
-5.5719;-11.5454;1.3707;63457;2021-05-03 21:28:33:905
-5.5719;-11.5454;1.3707;63507;2021-05-03 21:28:33:955
-5.0883;-8.7275;0.4872;63558;2021-05-03 21:28:34:006
-5.0883;-8.7275;0.4872;63608;2021-05-03 21:28:34:056
-4.9446;-7.9446;-0.6907;63658;2021-05-03 21:28:34:106
-4.9446;-7.9446;-0.6907;63708;2021-05-03 21:28:34:156
-4.6262;-6.6876;-6.705;63758;2021-05-03 21:28:34:206
-4.6262;-6.6876;-6.705;63808;2021-05-03 21:28:34:256
-0.3741;-6.6924;-2.709;63858;2021-05-03 21:28:34:306
-0.3741;-6.6924;-2.709;63908;2021-05-03 21:28:34:356
-14.7728;-27.6656;-12.0153;63957;2021-05-03 21:28:34:405
-14.7728;-27.6656;-12.0153;64007;2021-05-03 21:28:34:455
3.0281;3.2699;-4.5214;64058;2021-05-03 21:28:34:506
3.0281;3.2699;-4.5214;64107;2021-05-03 21:28:34:555
0.2436;-3.1083;-4.2246;64158;2021-05-03 21:28:34:606
0.2436;-3.1083;-4.2246;64208;2021-05-03 21:28:34:656
-3.0436;-3.2591;-7.6315;64257;2021-05-03 21:28:34:705
-3.0436;-3.2591;-7.6315;64308;2021-05-03 21:28:34:756
1.2133;-5.9023;-6.3434;64358;2021-05-03 21:28:34:806
1.2133;-5.9023;-6.3434;64408;2021-05-03 21:28:34:856
0.6794;-9.5822;-2.575;64458;2021-05-03 21:28:34:906
0.6794;-9.5822;-2.575;64508;2021-05-03 21:28:34:956
0.8422;-16.6618;2.7904;64558;2021-05-03 21:28:35:006
0.8422;-16.6618;2.7904;64608;2021-05-03 21:28:35:056
8.6137;-3.2854;-2.1416;64657;2021-05-03 21:28:35:105
8.6137;-3.2854;-2.1416;64707;2021-05-03 21:28:35:155
28.5694;-7.911;13.9163;64758;2021-05-03 21:28:35:206
28.5694;-7.911;13.9163;64808;2021-05-03 21:28:35:256
1.23;-1.4922;4.7992;64858;2021-05-03 21:28:35:306
1.23;-1.4922;4.7992;64908;2021-05-03 21:28:35:356
4.3377;-1.2336;1.2989;64957;2021-05-03 21:28:35:405
4.3377;-1.2336;1.2989;65008;2021-05-03 21:28:35:456
13.28;-9.0148;9.0776;65058;2021-05-03 21:28:35:506
13.28;-9.0148;9.0776;65107;2021-05-03 21:28:35:555
1.1031;1.2971;1.6915;65158;2021-05-03 21:28:35:606
1.1031;1.2971;1.6915;65208;2021-05-03 21:28:35:656
6.9019;-1.7196;11.6586;65258;2021-05-03 21:28:35:706
6.9019;-1.7196;11.6586;65310;2021-05-03 21:28:35:758
5.87;-10.468;9.1614;65358;2021-05-03 21:28:35:806
5.87;-10.468;9.1614;65408;2021-05-03 21:28:35:856
1.9267;-3.2184;10.1885;65458;2021-05-03 21:28:35:906
1.9267;-3.2184;10.1885;65507;2021-05-03 21:28:35:955
0.653;-6.3572;9.5277;65558;2021-05-03 21:28:36:006
1.7017;-4.5496;8.9962;65608;2021-05-03 21:28:36:056
1.7017;-4.5496;8.9962;65658;2021-05-03 21:28:36:106
1.6945;-4.0636;9.6259;65708;2021-05-03 21:28:36:156
1.6945;-4.0636;9.6259;65758;2021-05-03 21:28:36:206
2.0369;-3.9008;8.9411;65808;2021-05-03 21:28:36:256
2.0369;-3.9008;8.9411;65857;2021-05-03 21:28:36:305
2.1231;-3.7356;8.5581;65908;2021-05-03 21:28:36:356
2.1231;-3.7356;8.5581;65958;2021-05-03 21:28:36:406
1.8022;-3.9391;8.8981;66008;2021-05-03 21:28:36:456
1.8022;-3.9391;8.8981;66057;2021-05-03 21:28:36:505
1.5101;-3.9534;8.8957;66108;2021-05-03 21:28:36:556
1.5101;-3.9534;8.8957;66158;2021-05-03 21:28:36:606
1.5389;-3.8648;8.8406;66208;2021-05-03 21:28:36:656
1.5389;-3.8648;8.8406;66258;2021-05-03 21:28:36:706
1.5508;-3.8098;8.9292;66308;2021-05-03 21:28:36:756
1.5508;-3.8098;8.9292;66358;2021-05-03 21:28:36:806
1.5317;-3.8002;8.8573;66407;2021-05-03 21:28:36:855
1.5317;-3.8002;8.8573;66458;2021-05-03 21:28:36:906
1.5077;-3.7403;8.9076;66508;2021-05-03 21:28:36:956
1.5077;-3.7403;8.9076;66558;2021-05-03 21:28:37:006
1.4168;-3.7044;8.9962;66608;2021-05-03 21:28:37:056
1.4168;-3.7044;8.9962;66657;2021-05-03 21:28:37:105
1.4024;-3.702;8.9962;66708;2021-05-03 21:28:37:156
1.4024;-3.702;8.9962;66758;2021-05-03 21:28:37:206
1.3856;-3.647;9.0058;66808;2021-05-03 21:28:37:256
1.3856;-3.647;9.0058;66858;2021-05-03 21:28:37:306
1.3521;-3.6637;9.0058;66908;2021-05-03 21:28:37:356
1.3521;-3.6637;9.0058;66957;2021-05-03 21:28:37:405
1.3425;-3.6565;8.9388;67008;2021-05-03 21:28:37:456
1.3425;-3.6565;8.9388;67058;2021-05-03 21:28:37:506
1.3018;-3.5919;9.0633;67108;2021-05-03 21:28:37:556
1.3018;-3.5919;9.0633;67158;2021-05-03 21:28:37:606
1.2659;-3.5799;9.0513;67208;2021-05-03 21:28:37:656
1.2659;-3.5799;9.0513;67257;2021-05-03 21:28:37:705
1.2444;-3.5823;9.0225;67308;2021-05-03 21:28:37:756
1.2444;-3.5823;9.0225;67358;2021-05-03 21:28:37:806
1.2061;-3.5392;9.0896;67408;2021-05-03 21:28:37:856
1.2061;-3.5392;9.0896;67458;2021-05-03 21:28:37:906
1.1821;-3.5608;9.068;67508;2021-05-03 21:28:37:956
1.1821;-3.5608;9.068;67557;2021-05-03 21:28:38:005
1.1941;-3.5249;9.0896;67608;2021-05-03 21:28:38:056
1.1941;-3.5249;9.0896;67658;2021-05-03 21:28:38:106
1.1917;-3.5153;9.0633;67707;2021-05-03 21:28:38:155
1.1917;-3.5153;9.0633;67758;2021-05-03 21:28:38:206
1.1893;-3.5129;9.0513;67808;2021-05-03 21:28:38:256
1.1893;-3.5129;9.0513;67857;2021-05-03 21:28:38:305
1.1773;-3.4674;9.092;67908;2021-05-03 21:28:38:356
1.1773;-3.4674;9.092;67958;2021-05-03 21:28:38:406
1.151;-3.5081;9.0968;68008;2021-05-03 21:28:38:456
1.151;-3.5081;9.0968;68058;2021-05-03 21:28:38:506
1.1845;-3.465;9.0393;68108;2021-05-03 21:28:38:556
1.1845;-3.465;9.0393;68157;2021-05-03 21:28:38:605
1.1678;-3.532;9.0393;68208;2021-05-03 21:28:38:656
1.1678;-3.532;9.0393;68258;2021-05-03 21:28:38:706
1.1965;-3.5704;8.9914;68307;2021-05-03 21:28:38:755
1.1965;-3.5704;8.9914;68358;2021-05-03 21:28:38:806
1.163;-3.556;8.9675;68408;2021-05-03 21:28:38:856
1.163;-3.556;8.9675;68458;2021-05-03 21:28:38:906
1.0816;-3.3261;9.1351;68507;2021-05-03 21:28:38:955
1.0816;-3.3261;9.1351;68558;2021-05-03 21:28:39:006
0.8829;-3.5177;9.2021;68608;2021-05-03 21:28:39:056
0.8829;-3.5177;9.2021;68658;2021-05-03 21:28:39:106
1.0457;-3.4123;9.0656;68707;2021-05-03 21:28:39:155
1.0457;-3.4123;9.0656;68758;2021-05-03 21:28:39:206
1.0624;-3.4435;9.1231;68807;2021-05-03 21:28:39:255
1.0624;-3.4435;9.1231;68858;2021-05-03 21:28:39:306
1.06;-3.5225;9.0992;68908;2021-05-03 21:28:39:356
1.06;-3.5225;9.0992;68958;2021-05-03 21:28:39:406
1.2037;-3.4506;9.0944;69007;2021-05-03 21:28:39:455
1.2037;-3.4506;9.0944;69058;2021-05-03 21:28:39:506
1.1199;-3.3645;9.1925;69108;2021-05-03 21:28:39:556
1.1199;-3.3645;9.1925;69157;2021-05-03 21:28:39:605
1.084;-3.3453;9.1854;69208;2021-05-03 21:28:39:656
1.084;-3.3453;9.1854;69258;2021-05-03 21:28:39:706
1.0433;-3.3046;9.2045;69307;2021-05-03 21:28:39:755
1.0433;-3.3046;9.2045;69358;2021-05-03 21:28:39:806
1.0576;-3.2807;9.2213;69408;2021-05-03 21:28:39:856
1.0576;-3.2807;9.2213;69458;2021-05-03 21:28:39:906
1.0624;-3.2807;9.2045;69508;2021-05-03 21:28:39:956
1.0624;-3.2807;9.2045;69558;2021-05-03 21:28:40:006
1.0888;-3.3429;9.1447;69608;2021-05-03 21:28:40:056
1.0888;-3.3429;9.1447;69657;2021-05-03 21:28:40:105
1.1031;-3.3573;9.1447;69708;2021-05-03 21:28:40:156
1.1031;-3.3573;9.1447;69758;2021-05-03 21:28:40:206
1.0792;-3.2711;9.1877;69808;2021-05-03 21:28:40:256
1.0792;-3.2711;9.1877;69857;2021-05-03 21:28:40:305
0.9954;-3.2711;9.2093;69908;2021-05-03 21:28:40:356
0.9954;-3.2711;9.2093;69958;2021-05-03 21:28:40:406
0.9667;-3.2543;9.1997;70007;2021-05-03 21:28:40:455
0.9667;-3.2543;9.1997;70058;2021-05-03 21:28:40:506
0.9738;-3.216;9.2045;70107;2021-05-03 21:28:40:555
0.9738;-3.216;9.2045;70158;2021-05-03 21:28:40:606
0.9738;-3.1538;9.238;70208;2021-05-03 21:28:40:656
0.9738;-3.1538;9.238;70258;2021-05-03 21:28:40:706
0.8877;-3.1107;9.2883;70307;2021-05-03 21:28:40:755
0.8877;-3.1107;9.2883;70358;2021-05-03 21:28:40:806
0.8422;-3.1035;9.3314;70408;2021-05-03 21:28:40:856
0.8422;-3.1035;9.3314;70457;2021-05-03 21:28:40:905
0.8948;-3.0915;9.3242;70507;2021-05-03 21:28:40:955
0.8948;-3.0915;9.3242;70558;2021-05-03 21:28:41:006
0.9427;-3.2878;9.0513;70607;2021-05-03 21:28:41:055
0.9427;-3.2878;9.0513;70658;2021-05-03 21:28:41:106
0.9643;-3.3668;9.2285;70707;2021-05-03 21:28:41:155
0.9643;-3.3668;9.2285;70758;2021-05-03 21:28:41:206
0.993;-3.544;9.183;70807;2021-05-03 21:28:41:255
0.993;-3.544;9.183;70858;2021-05-03 21:28:41:306
0.9762;-3.7667;8.9579;70908;2021-05-03 21:28:41:356
0.9762;-3.7667;8.9579;70958;2021-05-03 21:28:41:406
1.0792;-3.9917;8.9938;71007;2021-05-03 21:28:41:455
1.0792;-3.9917;8.9938;71058;2021-05-03 21:28:41:506
1.2755;-4.2599;8.6682;71108;2021-05-03 21:28:41:556
1.2755;-4.2599;8.6682;71157;2021-05-03 21:28:41:605
1.558;-4.4658;8.6395;71208;2021-05-03 21:28:41:656
1.558;-4.4658;8.6395;71258;2021-05-03 21:28:41:706
1.6346;-4.9231;8.503;71308;2021-05-03 21:28:41:756
1.6346;-4.9231;8.503;71357;2021-05-03 21:28:41:805
1.9435;-5.4402;8.0433;71408;2021-05-03 21:28:41:856
1.9435;-5.4402;8.0433;71457;2021-05-03 21:28:41:905
2.2356;-5.5695;7.7632;71508;2021-05-03 21:28:41:956
2.2356;-5.5695;7.7632;71558;2021-05-03 21:28:42:006
2.6474;-6.0484;7.7847;71608;2021-05-03 21:28:42:056
2.6474;-6.0484;7.7847;71658;2021-05-03 21:28:42:106
2.985;-5.8329;6.863;71707;2021-05-03 21:28:42:155
2.985;-5.8329;6.863;71758;2021-05-03 21:28:42:206
3.4351;-7.0276;6.3889;71808;2021-05-03 21:28:42:256
3.4351;-7.0276;6.3889;71857;2021-05-03 21:28:42:305
3.4111;-5.9478;7.0306;71908;2021-05-03 21:28:42:356
3.4111;-5.9478;7.0306;71958;2021-05-03 21:28:42:406
3.3896;-6.8504;6.5781;72007;2021-05-03 21:28:42:455
3.3896;-6.8504;6.5781;72058;2021-05-03 21:28:42:506
3.5524;-7.0731;5.9245;72108;2021-05-03 21:28:42:556
3.5524;-7.0731;5.9245;72157;2021-05-03 21:28:42:605
3.5021;-6.8384;6.0992;72208;2021-05-03 21:28:42:656
