sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-3.6805;-10.3986;0.3651;50606;2021-05-03 21:22:07:978
-6.0388;-9.6756;0.4369;50657;2021-05-03 21:22:08:029
-6.0388;-9.6756;0.4369;50707;2021-05-03 21:22:08:079
-4.5831;-7.6046;-0.4441;50757;2021-05-03 21:22:08:129
-4.5831;-7.6046;-0.4441;50807;2021-05-03 21:22:08:179
-4.4442;-7.7291;-0.5734;50856;2021-05-03 21:22:08:228
-4.4442;-7.7291;-0.5734;50907;2021-05-03 21:22:08:279
-4.8249;-9.6468;-2.5845;50956;2021-05-03 21:22:08:328
-4.8249;-9.6468;-2.5845;51006;2021-05-03 21:22:08:378
-7.7363;-8.4569;-3.1639;51056;2021-05-03 21:22:08:428
-7.7363;-8.4569;-3.1639;51106;2021-05-03 21:22:08:478
-6.0843;-10.7266;0.6093;51156;2021-05-03 21:22:08:528
-6.0843;-10.7266;0.6093;51207;2021-05-03 21:22:08:579
-1.8322;-10.8272;2.2901;51257;2021-05-03 21:22:08:629
-1.8322;-10.8272;2.2901;51307;2021-05-03 21:22:08:679
-2.0022;-5.4115;-1.4066;51357;2021-05-03 21:22:08:729
-2.0022;-5.4115;-1.4066;51406;2021-05-03 21:22:08:778
-2.8329;-7.2885;-3.2908;51456;2021-05-03 21:22:08:828
-2.8329;-7.2885;-3.2908;51506;2021-05-03 21:22:08:878
-3.7236;-8.8544;-4.2437;51556;2021-05-03 21:22:08:928
-3.7236;-8.8544;-4.2437;51607;2021-05-03 21:22:08:979
-4.643;-11.0259;-4.7585;51657;2021-05-03 21:22:09:029
-4.643;-11.0259;-4.7585;51706;2021-05-03 21:22:09:078
-1.0876;-5.603;1.8352;51756;2021-05-03 21:22:09:128
-1.0876;-5.603;1.8352;51806;2021-05-03 21:22:09:178
-3.9869;-8.7179;0.4848;51856;2021-05-03 21:22:09:228
-3.9869;-8.7179;0.4848;51907;2021-05-03 21:22:09:279
-5.9167;-8.1457;-0.3292;51957;2021-05-03 21:22:09:329
-5.9167;-8.1457;-0.3292;52007;2021-05-03 21:22:09:379
-6.4985;-7.777;-0.4345;52057;2021-05-03 21:22:09:429
-6.4985;-7.777;-0.4345;52106;2021-05-03 21:22:09:478
-4.7315;-9.4697;-8.0625;52156;2021-05-03 21:22:09:528
-4.7315;-9.4697;-8.0625;52206;2021-05-03 21:22:09:578
-5.1817;-10.3483;0.3627;52257;2021-05-03 21:22:09:629
-5.1817;-10.3483;0.3627;52307;2021-05-03 21:22:09:679
-3.24;-9.2015;-0.0108;52356;2021-05-03 21:22:09:728
-3.24;-9.2015;-0.0108;52406;2021-05-03 21:22:09:778
-2.4882;-12.2996;1.306;52456;2021-05-03 21:22:09:828
-2.4882;-12.2996;1.306;52507;2021-05-03 21:22:09:879
-2.3469;-6.35;0.2167;52557;2021-05-03 21:22:09:929
-2.3469;-6.35;0.2167;52606;2021-05-03 21:22:09:978
-5.3732;-6.9797;-2.9724;52656;2021-05-03 21:22:10:028
-5.3732;-6.9797;-2.9724;52706;2021-05-03 21:22:10:078
-6.8408;-8.4952;-6.0609;52756;2021-05-03 21:22:10:128
-6.8408;-8.4952;-6.0609;52807;2021-05-03 21:22:10:179
-1.6909;-9.678;-4.8255;52857;2021-05-03 21:22:10:229
-1.6909;-9.678;-4.8255;52906;2021-05-03 21:22:10:278
-2.8066;-8.7777;1.5814;52956;2021-05-03 21:22:10:328
-2.8066;-8.7777;1.5814;53006;2021-05-03 21:22:10:378
-4.9327;-9.2494;0.3819;53056;2021-05-03 21:22:10:428
-4.9327;-9.2494;0.3819;53106;2021-05-03 21:22:10:478
-5.7802;-7.1952;-0.0012;53157;2021-05-03 21:22:10:529
-5.7802;-7.1952;-0.0012;53206;2021-05-03 21:22:10:578
-7.0012;-8.2821;-0.3962;53256;2021-05-03 21:22:10:628
-7.0012;-8.2821;-0.3962;53307;2021-05-03 21:22:10:679
-6.3285;-8.7801;-0.5854;53357;2021-05-03 21:22:10:729
-6.3285;-8.7801;-0.5854;53407;2021-05-03 21:22:10:779
-6.1992;-10.2789;-0.1185;53456;2021-05-03 21:22:10:828
-6.1992;-10.2789;-0.1185;53506;2021-05-03 21:22:10:878
-2.9479;-9.156;-0.6309;53557;2021-05-03 21:22:10:929
-2.9479;-9.156;-0.6309;53606;2021-05-03 21:22:10:978
-4.4969;-13.2022;0.2454;53656;2021-05-03 21:22:11:028
-4.4969;-13.2022;0.2454;53707;2021-05-03 21:22:11:079
-2.6486;-6.6996;0.4202;53757;2021-05-03 21:22:11:129
-2.6486;-6.6996;0.4202;53806;2021-05-03 21:22:11:178
-4.3389;-5.5264;-1.8064;53857;2021-05-03 21:22:11:229
-4.3389;-5.5264;-1.8064;53907;2021-05-03 21:22:11:279
-4.4538;-8.0595;-9.6211;53956;2021-05-03 21:22:11:328
-4.4538;-8.0595;-9.6211;54006;2021-05-03 21:22:11:378
-2.1051;-8.4833;-1.9692;54056;2021-05-03 21:22:11:428
-2.1051;-8.4833;-1.9692;54106;2021-05-03 21:22:11:478
-2.7539;-8.0355;0.6812;54156;2021-05-03 21:22:11:528
-2.7539;-8.0355;0.6812;54207;2021-05-03 21:22:11:579
-6.7642;-9.5966;0.5974;54257;2021-05-03 21:22:11:629
-6.7642;-9.5966;0.5974;54306;2021-05-03 21:22:11:678
-5.8305;-7.2694;-0.3053;54356;2021-05-03 21:22:11:728
-5.8305;-7.2694;-0.3053;54407;2021-05-03 21:22:11:779
-3.8696;-8.524;-1.3084;54457;2021-05-03 21:22:11:829
-3.8696;-8.524;-1.3084;54507;2021-05-03 21:22:11:879
-4.9877;-9.3404;-1.7466;54556;2021-05-03 21:22:11:928
-4.9877;-9.3404;-1.7466;54606;2021-05-03 21:22:11:978
-7.1664;-9.9246;-1.6197;54656;2021-05-03 21:22:12:028
-7.1664;-9.9246;-1.6197;54707;2021-05-03 21:22:12:079
-5.1864;-10.9373;0.492;54756;2021-05-03 21:22:12:128
-5.1864;-10.9373;0.492;54806;2021-05-03 21:22:12:178
-3.9103;-7.5232;-0.3891;54857;2021-05-03 21:22:12:229
-3.9103;-7.5232;-0.3891;54906;2021-05-03 21:22:12:278
-2.8473;-7.0611;0.1712;54956;2021-05-03 21:22:12:328
-2.8473;-7.0611;0.1712;55006;2021-05-03 21:22:12:378
-2.2057;-7.1401;-4.1192;55057;2021-05-03 21:22:12:429
-2.2057;-7.1401;-4.1192;55106;2021-05-03 21:22:12:478
-8.6628;-9.5726;-7.0641;55156;2021-05-03 21:22:12:528
-8.6628;-9.5726;-7.0641;55207;2021-05-03 21:22:12:579
-3.7882;-13.729;1.6484;55257;2021-05-03 21:22:12:629
-3.7882;-13.729;1.6484;55307;2021-05-03 21:22:12:679
-3.2376;-7.8057;0.7458;55356;2021-05-03 21:22:12:728
-3.2376;-7.8057;0.7458;55406;2021-05-03 21:22:12:778
-5.3564;-7.5112;-0.1089;55457;2021-05-03 21:22:12:829
-5.3564;-7.5112;-0.1089;55506;2021-05-03 21:22:12:878
-5.2152;-8.1912;-2.8766;55557;2021-05-03 21:22:12:929
-5.2152;-8.1912;-2.8766;55606;2021-05-03 21:22:12:978
-3.9319;-7.7051;-0.6524;55656;2021-05-03 21:22:13:028
-3.9319;-7.7051;-0.6524;55706;2021-05-03 21:22:13:078
-6.0436;-9.4409;-1.8352;55757;2021-05-03 21:22:13:129
-6.0436;-9.4409;-1.8352;55807;2021-05-03 21:22:13:179
-6.9007;-9.3691;0.5926;55857;2021-05-03 21:22:13:229
-6.9007;-9.3691;0.5926;55907;2021-05-03 21:22:13:279
-4.631;-11.2605;0.6764;55957;2021-05-03 21:22:13:329
-4.631;-11.2605;0.6764;56006;2021-05-03 21:22:13:378
-3.6589;-6.2519;-0.3747;56056;2021-05-03 21:22:13:428
-3.6589;-6.2519;-0.3747;56106;2021-05-03 21:22:13:478
-3.2352;-6.4338;0.9182;56156;2021-05-03 21:22:13:528
-3.2352;-6.4338;0.9182;56206;2021-05-03 21:22:13:578
-2.6127;-8.8496;-4.9404;56256;2021-05-03 21:22:13:628
-2.6127;-8.8496;-4.9404;56307;2021-05-03 21:22:13:679
-5.9981;-9.2015;-10.3896;56357;2021-05-03 21:22:13:729
-5.9981;-9.2015;-10.3896;56407;2021-05-03 21:22:13:779
-4.4801;-11.0618;1.8447;56457;2021-05-03 21:22:13:829
-4.4801;-11.0618;1.8447;56506;2021-05-03 21:22:13:878
-6.1848;-12.0027;0.7338;56557;2021-05-03 21:22:13:929
-6.1848;-12.0027;0.7338;56606;2021-05-03 21:22:13:978
-4.0564;-7.1617;-0.176;56657;2021-05-03 21:22:14:029
-4.0564;-7.1617;-0.176;56707;2021-05-03 21:22:14:079
-4.6046;-7.8823;-0.6213;56757;2021-05-03 21:22:14:129
-4.6046;-7.8823;-0.6213;56807;2021-05-03 21:22:14:179
-4.9662;-9.7211;-2.5774;56857;2021-05-03 21:22:14:229
-4.9662;-9.7211;-2.5774;56906;2021-05-03 21:22:14:278
-4.9662;-9.7211;-2.5774;56956;2021-05-03 21:22:14:328
-7.6022;-9.2781;-1.5766;57006;2021-05-03 21:22:14:378
-6.7451;-11.0905;0.5638;57057;2021-05-03 21:22:14:429
-6.7451;-11.0905;0.5638;57107;2021-05-03 21:22:14:479
-6.7451;-11.0905;0.5638;57157;2021-05-03 21:22:14:529
-2.9335;-11.3563;0.4465;57206;2021-05-03 21:22:14:578
-2.9335;-11.3563;0.4465;57256;2021-05-03 21:22:14:628
-1.303;-6.3213;1.1959;57307;2021-05-03 21:22:14:679
-1.303;-6.3213;1.1959;57357;2021-05-03 21:22:14:729
-4.3197;-6.2255;-2.0626;57407;2021-05-03 21:22:14:779
-4.3197;-6.2255;-2.0626;57457;2021-05-03 21:22:14:829
-6.4625;-10.3866;-9.8007;57506;2021-05-03 21:22:14:878
-6.4625;-10.3866;-9.8007;57556;2021-05-03 21:22:14:928
-3.8337;-12.4911;0.2741;57606;2021-05-03 21:22:14:978
-3.8337;-12.4911;0.2741;57656;2021-05-03 21:22:15:028
-2.0572;-6.8097;0.8751;57707;2021-05-03 21:22:15:079
-2.0572;-6.8097;0.8751;57757;2021-05-03 21:22:15:129
-4.5568;-6.6277;-0.3268;57806;2021-05-03 21:22:15:178
-4.5568;-6.6277;-0.3268;57856;2021-05-03 21:22:15:228
-5.8329;-8.4569;-0.3292;57906;2021-05-03 21:22:15:278
-5.8329;-8.4569;-0.3292;57956;2021-05-03 21:22:15:328
-4.2695;-8.9884;-3.0873;58006;2021-05-03 21:22:15:378
-4.2695;-8.9884;-3.0873;58056;2021-05-03 21:22:15:428
-5.6222;-7.4777;-0.99;58106;2021-05-03 21:22:15:478
-5.6222;-7.4777;-0.99;58156;2021-05-03 21:22:15:528
-7.4107;-9.599;-0.8487;58207;2021-05-03 21:22:15:579
-7.4107;-9.599;-0.8487;58256;2021-05-03 21:22:15:628
-4.303;-13.037;-0.1137;58307;2021-05-03 21:22:15:679
-4.303;-13.037;-0.1137;58357;2021-05-03 21:22:15:729
0.2604;-7.6166;0.4106;58406;2021-05-03 21:22:15:778
0.2604;-7.6166;0.4106;58456;2021-05-03 21:22:15:828
-2.2799;-7.777;-0.9589;58507;2021-05-03 21:22:15:879
-2.2799;-7.777;-0.9589;58557;2021-05-03 21:22:15:929
-6.3093;-6.9462;-5.9268;58606;2021-05-03 21:22:15:978
-6.3093;-6.9462;-5.9268;58656;2021-05-03 21:22:16:028
-5.3181;-8.5671;-2.4337;58706;2021-05-03 21:22:16:078
-5.3181;-8.5671;-2.4337;58756;2021-05-03 21:22:16:128
-4.4634;-12.3667;-0.5183;58806;2021-05-03 21:22:16:178
-4.4634;-12.3667;-0.5183;58856;2021-05-03 21:22:16:228
-4.7076;-9.0722;0.6428;58907;2021-05-03 21:22:16:279
-4.7076;-9.0722;0.6428;58957;2021-05-03 21:22:16:329
-5.4115;-7.9613;-0.2023;59006;2021-05-03 21:22:16:378
-5.4115;-7.9613;-0.2023;59056;2021-05-03 21:22:16:428
-6.1992;-8.1624;-0.5064;59107;2021-05-03 21:22:16:479
-6.1992;-8.1624;-0.5064;59157;2021-05-03 21:22:16:529
-5.9669;-7.8057;-0.7027;59207;2021-05-03 21:22:16:579
-5.9669;-7.8057;-0.7027;59257;2021-05-03 21:22:16:629
-4.37;-10.2191;-4.2341;59306;2021-05-03 21:22:16:678
-4.37;-10.2191;-4.2341;59356;2021-05-03 21:22:16:728
-3.7164;-11.2366;-0.9996;59406;2021-05-03 21:22:16:778
-3.7164;-11.2366;-0.9996;59457;2021-05-03 21:22:16:829
-3.1729;-11.2845;1.6245;59506;2021-05-03 21:22:16:878
-3.1729;-11.2845;1.6245;59556;2021-05-03 21:22:16:928
-4.6358;-6.6684;-2.0075;59606;2021-05-03 21:22:16:978
-4.6358;-6.6684;-2.0075;59656;2021-05-03 21:22:17:028
-2.6845;-6.7642;-2.7354;59706;2021-05-03 21:22:17:078
-2.6845;-6.7642;-2.7354;59757;2021-05-03 21:22:17:129
-3.1873;-7.5447;-5.3905;59807;2021-05-03 21:22:17:179
-3.1873;-7.5447;-5.3905;59856;2021-05-03 21:22:17:228
-4.7004;-9.1201;-5.515;59906;2021-05-03 21:22:17:278
-4.7004;-9.1201;-5.515;59957;2021-05-03 21:22:17:329
-2.9287;-9.757;-0.0395;60006;2021-05-03 21:22:17:378
-2.9287;-9.757;-0.0395;60056;2021-05-03 21:22:17:428
-4.8273;-8.7682;0.9613;60107;2021-05-03 21:22:17:479
-4.8273;-8.7682;0.9613;60157;2021-05-03 21:22:17:529
-5.5001;-7.3556;-0.1353;60206;2021-05-03 21:22:17:578
-5.5001;-7.3556;-0.1353;60256;2021-05-03 21:22:17:628
-5.4761;-8.7706;-1.0068;60307;2021-05-03 21:22:17:679
-5.4761;-8.7706;-1.0068;60356;2021-05-03 21:22:17:728
-3.8289;-8.6006;-0.5734;60406;2021-05-03 21:22:17:778
-3.8289;-8.6006;-0.5734;60457;2021-05-03 21:22:17:829
-5.2511;-9.2255;-0.5279;60506;2021-05-03 21:22:17:878
-5.2511;-9.2255;-0.5279;60556;2021-05-03 21:22:17:928
-6.8121;-9.3069;-2.3978;60606;2021-05-03 21:22:17:978
-6.8121;-9.3069;-2.3978;60656;2021-05-03 21:22:18:028
-3.8864;-8.7777;0.2454;60706;2021-05-03 21:22:18:078
-3.8864;-8.7777;0.2454;60756;2021-05-03 21:22:18:128
-4.0731;-9.3212;0.4369;60806;2021-05-03 21:22:18:178
-4.0731;-9.3212;0.4369;60856;2021-05-03 21:22:18:228
-3.228;-6.9294;-0.3986;60906;2021-05-03 21:22:18:278
-3.228;-6.9294;-0.3986;60956;2021-05-03 21:22:18:328
-2.2799;-5.9669;-1.476;61007;2021-05-03 21:22:18:379
-2.2799;-5.9669;-1.476;61057;2021-05-03 21:22:18:429
-7.1521;-10.2023;-9.0393;61107;2021-05-03 21:22:18:479
-7.1521;-10.2023;-9.0393;61157;2021-05-03 21:22:18:529
-3.7379;-8.9429;-0.1233;61206;2021-05-03 21:22:18:578
-3.7379;-8.9429;-0.1233;61256;2021-05-03 21:22:18:628
-1.2169;-5.8209;0.5495;61306;2021-05-03 21:22:18:678
-1.2169;-5.8209;0.5495;61356;2021-05-03 21:22:18:728
-5.3421;-8.4617;0.018;61407;2021-05-03 21:22:18:779
-5.3421;-8.4617;0.018;61457;2021-05-03 21:22:18:829
-5.8089;-7.8177;-0.6069;61507;2021-05-03 21:22:18:879
-5.8089;-7.8177;-0.6069;61557;2021-05-03 21:22:18:929
-4.5687;-8.3803;-0.5782;61606;2021-05-03 21:22:18:978
-4.5687;-8.3803;-0.5782;61656;2021-05-03 21:22:19:028
-4.7866;-9.2853;-0.5495;61707;2021-05-03 21:22:19:079
-4.7866;-9.2853;-0.5495;61757;2021-05-03 21:22:19:129
-8.0858;-11.1552;-1.421;61807;2021-05-03 21:22:19:179
-8.0858;-11.1552;-1.421;61857;2021-05-03 21:22:19:229
-4.9734;-10.6237;-0.1257;61906;2021-05-03 21:22:19:278
-4.9734;-10.6237;-0.1257;61956;2021-05-03 21:22:19:328
-3.1633;-8.1074;0.5255;62006;2021-05-03 21:22:19:378
-3.1633;-8.1074;0.5255;62056;2021-05-03 21:22:19:428
-2.8473;-6.8145;0.6883;62106;2021-05-03 21:22:19:478
-2.8473;-6.8145;0.6883;62156;2021-05-03 21:22:19:528
-2.0524;-7.2239;-3.3746;62207;2021-05-03 21:22:19:579
-8.5886;-9.836;-8.4886;62256;2021-05-03 21:22:19:628
-8.5886;-9.836;-8.4886;62307;2021-05-03 21:22:19:679
-4.9374;-6.5535;-3.3938;62356;2021-05-03 21:22:19:728
-4.9374;-6.5535;-3.3938;62406;2021-05-03 21:22:19:778
-4.935;-12.5127;0.7386;62456;2021-05-03 21:22:19:828
-4.935;-12.5127;0.7386;62506;2021-05-03 21:22:19:878
-3.0005;-9.0579;0.5758;62557;2021-05-03 21:22:19:929
-3.0005;-9.0579;0.5758;62606;2021-05-03 21:22:19:978
-5.3923;-8.5623;-0.8033;62656;2021-05-03 21:22:20:028
-5.3923;-8.5623;-0.8033;62706;2021-05-03 21:22:20:078
-4.2;-8.5264;-2.5702;62757;2021-05-03 21:22:20:129
-4.2;-8.5264;-2.5702;62807;2021-05-03 21:22:20:179
-4.145;-8.1241;-0.7147;62856;2021-05-03 21:22:20:228
-4.145;-8.1241;-0.7147;62907;2021-05-03 21:22:20:279
-5.1888;-7.8943;-0.0012;62956;2021-05-03 21:22:20:328
-5.1888;-7.8943;-0.0012;63006;2021-05-03 21:22:20:378
-7.7219;-10.5614;-5.4959;63056;2021-05-03 21:22:20:428
-7.7219;-10.5614;-5.4959;63106;2021-05-03 21:22:20:478
-6.6661;-12.5654;0.176;63157;2021-05-03 21:22:20:529
-6.6661;-12.5654;0.176;63206;2021-05-03 21:22:20:578
-3.6111;-5.7563;0.5423;63256;2021-05-03 21:22:20:628
-3.6111;-5.7563;0.5423;63306;2021-05-03 21:22:20:678
-3.7475;-6.4985;0.255;63357;2021-05-03 21:22:20:729
-3.7475;-6.4985;0.255;63407;2021-05-03 21:22:20:779
-1.7484;-9.1105;-5.2349;63456;2021-05-03 21:22:20:828
-1.7484;-9.1105;-5.2349;63506;2021-05-03 21:22:20:878
-6.8217;-8.1696;-6.3363;63556;2021-05-03 21:22:20:928
-6.8217;-8.1696;-6.3363;63606;2021-05-03 21:22:20:978
-4.1306;-9.1057;1.2222;63657;2021-05-03 21:22:21:029
-4.1306;-9.1057;1.2222;63707;2021-05-03 21:22:21:079
-4.9638;-10.7745;0.5543;63756;2021-05-03 21:22:21:128
-4.9638;-10.7745;0.5543;63806;2021-05-03 21:22:21:178
-4.1545;-7.6716;-0.0108;63856;2021-05-03 21:22:21:228
-4.1545;-7.6716;-0.0108;63906;2021-05-03 21:22:21:278
-4.8513;-7.9182;-0.4609;63956;2021-05-03 21:22:21:328
-4.8513;-7.9182;-0.4609;64006;2021-05-03 21:22:21:378
-5.3684;-9.1536;-1.9932;64057;2021-05-03 21:22:21:429
-5.3684;-9.1536;-1.9932;64107;2021-05-03 21:22:21:479
-7.7171;-9.2781;-2.0291;64156;2021-05-03 21:22:21:528
-7.7171;-9.2781;-2.0291;64207;2021-05-03 21:22:21:579
-4.7722;-7.3269;0.5016;64256;2021-05-03 21:22:21:628
-4.7722;-7.3269;0.5016;64306;2021-05-03 21:22:21:678
-5.2415;-16.0777;-0.1041;64357;2021-05-03 21:22:21:729
-5.2415;-16.0777;-0.1041;64407;2021-05-03 21:22:21:779
-1.1378;-4.88;-0.1472;64456;2021-05-03 21:22:21:828
-1.1378;-4.88;-0.1472;64506;2021-05-03 21:22:21:878
-3.398;-7.1473;0.006;64557;2021-05-03 21:22:21:929
-3.398;-7.1473;0.006;64607;2021-05-03 21:22:21:979
-5.2942;-8.8304;-9.1806;64657;2021-05-03 21:22:22:029
-5.2942;-8.8304;-9.1806;64707;2021-05-03 21:22:22:079
-4.947;-8.9358;-4.3419;64757;2021-05-03 21:22:22:129
-4.947;-8.9358;-4.3419;64807;2021-05-03 21:22:22:179
-2.0524;-9.1177;1.4449;64856;2021-05-03 21:22:22:228
-2.0524;-9.1177;1.4449;64906;2021-05-03 21:22:22:278
-3.3453;-8.4114;0.4489;64957;2021-05-03 21:22:22:329
-3.3453;-8.4114;0.4489;65006;2021-05-03 21:22:22:378
-5.4737;-8.421;-0.3747;65056;2021-05-03 21:22:22:428
-5.4737;-8.421;-0.3747;65106;2021-05-03 21:22:22:478
-7.2933;-8.0834;-0.1496;65157;2021-05-03 21:22:22:529
-7.2933;-8.0834;-0.1496;65207;2021-05-03 21:22:22:579
-6.2543;-9.2805;-1.9716;65256;2021-05-03 21:22:22:628
-6.2543;-9.2805;-1.9716;65306;2021-05-03 21:22:22:678
-5.7754;-10.2957;-1.3922;65357;2021-05-03 21:22:22:729
-5.7754;-10.2957;-1.3922;65407;2021-05-03 21:22:22:779
-2.2607;-8.3276;-1.5574;65456;2021-05-03 21:22:22:828
-2.2607;-8.3276;-1.5574;65506;2021-05-03 21:22:22:878
-2.6701;-13.1256;0.6596;65556;2021-05-03 21:22:22:928
-2.6701;-13.1256;0.6596;65606;2021-05-03 21:22:22:978
-2.0524;-6.4649;-0.9158;65657;2021-05-03 21:22:23:029
-2.0524;-6.4649;-0.9158;65706;2021-05-03 21:22:23:078
-3.781;-7.1712;-2.46;65757;2021-05-03 21:22:23:129
-3.781;-7.1712;-2.46;65807;2021-05-03 21:22:23:179
-4.0085;-7.8632;-5.8454;65856;2021-05-03 21:22:23:228
-4.0085;-7.8632;-5.8454;65906;2021-05-03 21:22:23:278
-4.5089;-9.6995;-4.3682;65957;2021-05-03 21:22:23:329
-4.5089;-9.6995;-4.3682;66007;2021-05-03 21:22:23:379
-1.7675;-6.4458;1.2318;66057;2021-05-03 21:22:23:429
-1.7675;-6.4458;1.2318;66107;2021-05-03 21:22:23:479
-4.9997;-9.1488;0.231;66156;2021-05-03 21:22:23:528
-4.9997;-9.1488;0.231;66206;2021-05-03 21:22:23:578
-6.3476;-8.0164;0.1329;66256;2021-05-03 21:22:23:628
-6.3476;-8.0164;0.1329;66306;2021-05-03 21:22:23:678
-6.35;-7.7722;-0.7769;66357;2021-05-03 21:22:23:729
-6.35;-7.7722;-0.7769;66407;2021-05-03 21:22:23:779
-4.7651;-8.8472;-1.2893;66457;2021-05-03 21:22:23:829
-4.7651;-8.8472;-1.2893;66507;2021-05-03 21:22:23:879
-4.7507;-9.9509;-1.3252;66556;2021-05-03 21:22:23:928
-4.7507;-9.9509;-1.3252;66606;2021-05-03 21:22:23:978
-3.1155;-8.1433;-0.6117;66657;2021-05-03 21:22:24:029
-3.1155;-8.1433;-0.6117;66707;2021-05-03 21:22:24:079
-4.5304;-13.0777;0.5614;66756;2021-05-03 21:22:24:128
-4.5304;-13.0777;0.5614;66807;2021-05-03 21:22:24:179
-2.0093;-6.6254;-0.5016;66856;2021-05-03 21:22:24:228
-2.0093;-6.6254;-0.5016;66906;2021-05-03 21:22:24:278
-3.8289;-5.6342;-1.3396;66956;2021-05-03 21:22:24:328
-3.8289;-5.6342;-1.3396;67007;2021-05-03 21:22:24:379
-5.2152;-7.6788;-9.6881;67056;2021-05-03 21:22:24:428
-5.2152;-7.6788;-9.6881;67106;2021-05-03 21:22:24:478
-2.1889;-8.852;-4.4496;67156;2021-05-03 21:22:24:528
-2.1889;-8.852;-4.4496;67207;2021-05-03 21:22:24:579
-2.6127;-7.3149;1.1408;67257;2021-05-03 21:22:24:629
-2.6127;-7.3149;1.1408;67306;2021-05-03 21:22:24:678
-6.0196;-8.5503;0.0251;67356;2021-05-03 21:22:24:728
-6.0196;-8.5503;0.0251;67406;2021-05-03 21:22:24:778
-5.5911;-7.686;-0.31;67457;2021-05-03 21:22:24:829
-5.5911;-7.686;-0.31;67507;2021-05-03 21:22:24:879
-3.6326;-7.99;-0.9756;67557;2021-05-03 21:22:24:929
-3.6326;-7.99;-0.9756;67607;2021-05-03 21:22:24:979
-4.6597;-9.5295;-1.0451;67656;2021-05-03 21:22:25:028
-4.6597;-9.5295;-1.0451;67706;2021-05-03 21:22:25:078
-6.8624;-10.2813;-2.1392;67756;2021-05-03 21:22:25:128
-6.8624;-10.2813;-2.1392;67806;2021-05-03 21:22:25:178
-4.6932;-8.8663;0.4178;67857;2021-05-03 21:22:25:229
-4.6932;-8.8663;0.4178;67906;2021-05-03 21:22:25:278
-4.0755;-8.9597;0.9397;67956;2021-05-03 21:22:25:328
-4.0755;-8.9597;0.9397;68006;2021-05-03 21:22:25:378
-2.7467;-6.7283;-0.5399;68056;2021-05-03 21:22:25:428
-2.7467;-6.7283;-0.5399;68106;2021-05-03 21:22:25:478
-2.469;-6.8624;-2.4026;68157;2021-05-03 21:22:25:529
-2.469;-6.8624;-2.4026;68206;2021-05-03 21:22:25:578
-7.2694;-7.8392;-7.1216;68256;2021-05-03 21:22:25:628
-7.2694;-7.8392;-7.1216;68306;2021-05-03 21:22:25:678
-4.109;-14.0594;-0.31;68356;2021-05-03 21:22:25:728
-4.109;-14.0594;-0.31;68406;2021-05-03 21:22:25:778
-2.7444;-8.986;1.3467;68457;2021-05-03 21:22:25:829
-2.7444;-8.986;1.3467;68507;2021-05-03 21:22:25:879
-4.9039;-7.3963;-0.1401;68556;2021-05-03 21:22:25:928
-4.9039;-7.3963;-0.1401;68606;2021-05-03 21:22:25:978
-6.1106;-7.6836;-0.1784;68657;2021-05-03 21:22:26:029
-6.1106;-7.6836;-0.1784;68707;2021-05-03 21:22:26:079
-4.1498;-8.3372;-0.5902;68756;2021-05-03 21:22:26:128
-4.1498;-8.3372;-0.5902;68806;2021-05-03 21:22:26:178
-5.0835;-8.9621;-0.48;68857;2021-05-03 21:22:26:229
-5.0835;-8.9621;-0.48;68907;2021-05-03 21:22:26:279
-7.8177;-10.5662;-2.0889;68956;2021-05-03 21:22:26:328
-7.8177;-10.5662;-2.0889;69006;2021-05-03 21:22:26:378
-3.5057;-8.3181;0.0227;69056;2021-05-03 21:22:26:428
-3.5057;-8.3181;0.0227;69106;2021-05-03 21:22:26:478
-4.4179;-9.0579;0.0802;69157;2021-05-03 21:22:26:529
-4.4179;-9.0579;0.0802;69207;2021-05-03 21:22:26:579
-4.3892;-5.524;0.2143;69256;2021-05-03 21:22:26:628
-4.3892;-5.524;0.2143;69306;2021-05-03 21:22:26:678
-3.4411;-7.4514;-1.1049;69356;2021-05-03 21:22:26:728
-3.4411;-7.4514;-1.1049;69406;2021-05-03 21:22:26:778
-5.3636;-10.0443;-4.9237;69457;2021-05-03 21:22:26:829
-5.3636;-10.0443;-4.9237;69506;2021-05-03 21:22:26:878
-5.9215;-11.2845;1.3396;69556;2021-05-03 21:22:26:928
-5.9215;-11.2845;1.3396;69606;2021-05-03 21:22:26:978
-1.2025;-6.3093;0.2478;69657;2021-05-03 21:22:27:029
-1.2025;-6.3093;0.2478;69707;2021-05-03 21:22:27:079
-3.7068;-7.6477;0.0658;69756;2021-05-03 21:22:27:128
-3.7068;-7.6477;0.0658;69806;2021-05-03 21:22:27:178
-5.0811;-8.0308;-0.1688;69857;2021-05-03 21:22:27:229
-5.0811;-8.0308;-0.1688;69908;2021-05-03 21:22:27:280
-5.3181;-7.3843;-0.4585;69956;2021-05-03 21:22:27:328
-5.3181;-7.3843;-0.4585;70007;2021-05-03 21:22:27:379
-5.536;-7.1545;-0.6309;70056;2021-05-03 21:22:27:428
-5.536;-7.1545;-0.6309;70106;2021-05-03 21:22:27:478
-4.4275;-8.2367;-4.9165;70156;2021-05-03 21:22:27:528
-4.4275;-8.2367;-4.9165;70207;2021-05-03 21:22:27:579
