sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
8.0661;-5.8867;-6.2722;3005;2021-05-03 15:35:56:008
4.789;-4.8111;-4.4095;3055;2021-05-03 15:35:56:058
4.789;-4.8111;-4.4095;3105;2021-05-03 15:35:56:108
6.7044;-5.3085;-7.2347;3155;2021-05-03 15:35:56:158
5.6563;-5.302;-5.3313;3204;2021-05-03 15:35:56:207
5.6563;-5.302;-5.3313;3255;2021-05-03 15:35:56:258
5.9807;-5.518;-5.876;3305;2021-05-03 15:35:56:308
6.2985;-0.9685;-5.4803;3355;2021-05-03 15:35:56:358
6.2985;-0.9685;-5.4803;3405;2021-05-03 15:35:56:408
6.5685;-3.9253;-4.7495;3454;2021-05-03 15:35:56:457
7.8248;-8.3504;-4.5161;3505;2021-05-03 15:35:56:508
6.763;-6.0507;-5.6354;3555;2021-05-03 15:35:56:558
6.763;-6.0507;-5.6354;3605;2021-05-03 15:35:56:608
6.8049;-7.3801;-4.7022;3655;2021-05-03 15:35:56:658
6.6559;-4.792;-4.2479;3705;2021-05-03 15:35:56:708
6.6559;-4.792;-4.2479;3755;2021-05-03 15:35:56:758
7.0551;-3.7775;-4.8441;3804;2021-05-03 15:35:56:807
7.4885;-4.6866;-5.4708;3855;2021-05-03 15:35:56:858
6.2962;-4.7758;-5.1697;3905;2021-05-03 15:35:56:908
6.2962;-4.7758;-5.1697;3954;2021-05-03 15:35:56:957
6.6948;-5.296;-4.5244;4004;2021-05-03 15:35:57:007
7.0785;-5.4546;-3.7356;4055;2021-05-03 15:35:57:058
7.0785;-5.4546;-3.7356;4105;2021-05-03 15:35:57:108
7.3502;-6.2884;-2.8904;4155;2021-05-03 15:35:57:158
7.3682;-6.4967;-1.8633;4204;2021-05-03 15:35:57:207
6.8342;-6.3309;-0.4902;4255;2021-05-03 15:35:57:258
6.8342;-6.3309;-0.4902;4305;2021-05-03 15:35:57:308
7.1048;-6.2309;1.8405;4354;2021-05-03 15:35:57:357
6.8582;-6.7469;5.1439;4405;2021-05-03 15:35:57:408
6.8582;-6.7469;5.1439;4455;2021-05-03 15:35:57:458
5.8137;-6.1705;5.9089;4504;2021-05-03 15:35:57:507
6.1758;-5.955;4.8249;4554;2021-05-03 15:35:57:557
6.3602;-5.9472;4.3144;4605;2021-05-03 15:35:57:608
6.3602;-5.9472;4.3144;4655;2021-05-03 15:35:57:658
6.7624;-6.2249;3.2609;4706;2021-05-03 15:35:57:709
7.4077;-6.0968;2.3816;4755;2021-05-03 15:35:57:758
7.4077;-6.0968;2.3816;4804;2021-05-03 15:35:57:807
7.6662;-5.6413;1.5921;4855;2021-05-03 15:35:57:858
7.5148;-5.7563;1.4365;4905;2021-05-03 15:35:57:908
7.6058;-5.6952;1.5275;4955;2021-05-03 15:35:57:958
7.6058;-5.6952;1.5275;5005;2021-05-03 15:35:58:008
7.5776;-5.9699;1.7927;5054;2021-05-03 15:35:58:057
7.5507;-6.0208;2.0321;5104;2021-05-03 15:35:58:107
7.5507;-6.0208;2.0321;5155;2021-05-03 15:35:58:158
7.4909;-6.0466;2.0548;5205;2021-05-03 15:35:58:208
7.4466;-6.0041;1.8986;5254;2021-05-03 15:35:58:257
7.5046;-5.9843;1.8286;5304;2021-05-03 15:35:58:307
7.5046;-5.9843;1.8286;5354;2021-05-03 15:35:58:357
7.522;-5.9167;1.7268;5405;2021-05-03 15:35:58:408
7.5346;-6.0442;1.8352;5455;2021-05-03 15:35:58:458
7.5346;-6.0442;1.8352;5505;2021-05-03 15:35:58:508
7.4795;-6.0807;2.3391;5554;2021-05-03 15:35:58:557
7.3257;-6.1118;2.4672;5605;2021-05-03 15:35:58:608
7.2826;-6.1118;2.4271;5655;2021-05-03 15:35:58:658
7.2826;-6.1118;2.4271;5704;2021-05-03 15:35:58:707
7.4382;-6.0256;2.0836;5755;2021-05-03 15:35:58:758
7.5286;-6.0956;1.7238;5805;2021-05-03 15:35:58:808
7.5286;-6.0956;1.7238;5854;2021-05-03 15:35:58:857
7.6184;-5.9837;1.6759;5905;2021-05-03 15:35:58:908
7.6172;-5.852;1.6251;5955;2021-05-03 15:35:58:958
7.7159;-5.9059;1.3629;6005;2021-05-03 15:35:59:008
7.7159;-5.9059;1.3629;6054;2021-05-03 15:35:59:057
7.5429;-5.9107;1.2617;6105;2021-05-03 15:35:59:108
7.9589;-5.9274;0.2999;6155;2021-05-03 15:35:59:158
7.9589;-5.9274;0.2999;6204;2021-05-03 15:35:59:207
7.6184;-5.9215;1.0529;6254;2021-05-03 15:35:59:257
7.7063;-5.9957;0.7374;6304;2021-05-03 15:35:59:307
7.6926;-6.0783;1.0133;6355;2021-05-03 15:35:59:358
7.6926;-6.0783;1.0133;6405;2021-05-03 15:35:59:408
7.6423;-6.1399;1.0912;6454;2021-05-03 15:35:59:457
7.7297;-6.2932;0.8116;6505;2021-05-03 15:35:59:508
7.7297;-6.2932;0.8116;6555;2021-05-03 15:35:59:558
7.8434;-6.0926;0.3873;6605;2021-05-03 15:35:59:608
7.9601;-5.7784;-0.0856;6654;2021-05-03 15:35:59:657
7.8949;-5.5031;-0.6841;6705;2021-05-03 15:35:59:708
7.8949;-5.5031;-0.6841;6755;2021-05-03 15:35:59:758
7.8973;-5.3947;-1.4317;6805;2021-05-03 15:35:59:808
7.8673;-5.3056;-2.047;6855;2021-05-03 15:35:59:858
7.8673;-5.3056;-2.047;6905;2021-05-03 15:35:59:908
7.7973;-5.4929;-2.2637;6955;2021-05-03 15:35:59:958
7.8159;-5.8861;-2.1877;7004;2021-05-03 15:36:00:007
7.6028;-5.8287;-2.39;7055;2021-05-03 15:36:00:058
7.6028;-5.8287;-2.39;7105;2021-05-03 15:36:00:108
7.5759;-5.3738;-2.4696;7155;2021-05-03 15:36:00:158
7.6112;-5.4917;-2.7509;7204;2021-05-03 15:36:00:207
7.6112;-5.4917;-2.7509;7255;2021-05-03 15:36:00:258
7.677;-5.5887;-3.4812;7305;2021-05-03 15:36:00:308
7.1222;-5.5528;-3.2453;7355;2021-05-03 15:36:00:358
7.1222;-5.5528;-3.2453;7405;2021-05-03 15:36:00:408
7.5507;-5.1038;-3.2962;7454;2021-05-03 15:36:00:457
7.0725;-5.4504;-3.9953;7505;2021-05-03 15:36:00:508
7.2353;-5.0422;-3.614;7555;2021-05-03 15:36:00:558
7.2353;-5.0422;-3.614;7604;2021-05-03 15:36:00:607
7.4561;-5.7144;-3.9456;7655;2021-05-03 15:36:00:658
6.9522;-5.1822;-3.453;7705;2021-05-03 15:36:00:708
6.9522;-5.1822;-3.453;7754;2021-05-03 15:36:00:757
7.0479;-5.05;-3.5404;7805;2021-05-03 15:36:00:808
7.4418;-6.0172;-3.1933;7855;2021-05-03 15:36:00:858
7.692;-6.0041;-3.2926;7905;2021-05-03 15:36:00:908
7.692;-6.0041;-3.2926;7954;2021-05-03 15:36:00:957
7.5651;-5.8766;-3.7763;8005;2021-05-03 15:36:01:008
7.1772;-4.9458;-3.5482;8055;2021-05-03 15:36:01:058
7.1772;-4.9458;-3.5482;8105;2021-05-03 15:36:01:108
7.1503;-4.9656;-4.5322;8154;2021-05-03 15:36:01:157
7.6004;-5.4354;-4.5532;8204;2021-05-03 15:36:01:207
7.3795;-5.0572;-5.4582;8255;2021-05-03 15:36:01:258
7.3795;-5.0572;-5.4582;8305;2021-05-03 15:36:01:308
5.6701;-4.388;-5.2613;8355;2021-05-03 15:36:01:358
5.9424;-4.2156;-4.7866;8406;2021-05-03 15:36:01:409
5.9424;-4.2156;-4.7866;8454;2021-05-03 15:36:01:457
7.437;-5.0817;-5.0063;8505;2021-05-03 15:36:01:508
6.9887;-5.1846;-5.1433;8554;2021-05-03 15:36:01:557
6.8301;-5.1493;-4.1354;8605;2021-05-03 15:36:01:608
6.8301;-5.1493;-4.1354;8655;2021-05-03 15:36:01:658
7.0593;-5.5982;-4.0067;8705;2021-05-03 15:36:01:708
7.103;-5.457;-3.8708;8755;2021-05-03 15:36:01:758
7.103;-5.457;-3.8708;8805;2021-05-03 15:36:01:808
7.2544;-5.6473;-4.0594;8854;2021-05-03 15:36:01:857
6.9061;-6.1058;-4.2467;8905;2021-05-03 15:36:01:908
6.8684;-5.3056;-3.322;8955;2021-05-03 15:36:01:958
6.8684;-5.3056;-3.322;9004;2021-05-03 15:36:02:007
7.3568;-6.128;-4.2479;9055;2021-05-03 15:36:02:058
7.4244;-5.0428;-4.2946;9105;2021-05-03 15:36:02:108
7.4244;-5.0428;-4.2946;9154;2021-05-03 15:36:02:157
7.0838;-4.7734;-4.7441;9204;2021-05-03 15:36:02:207
6.6355;-5.2487;-4.1833;9255;2021-05-03 15:36:02:258
7.4172;-5.1481;-4.2641;9305;2021-05-03 15:36:02:308
7.4172;-5.1481;-4.2641;9354;2021-05-03 15:36:02:357
7.4268;-5.5833;-3.8146;9405;2021-05-03 15:36:02:408
7.8201;-5.214;-4.063;9455;2021-05-03 15:36:02:458
7.8201;-5.214;-4.063;9505;2021-05-03 15:36:02:508
8.0128;-4.7854;-4.2359;9555;2021-05-03 15:36:02:558
7.7225;-4.5711;-2.5265;9604;2021-05-03 15:36:02:607
8.2337;-4.6334;-1.2288;9655;2021-05-03 15:36:02:658
8.2337;-4.6334;-1.2288;9704;2021-05-03 15:36:02:707
8.8394;-4.2599;-0.7201;9755;2021-05-03 15:36:02:758
8.0308;-3.887;0.1203;9805;2021-05-03 15:36:02:808
8.0308;-3.887;0.1203;9855;2021-05-03 15:36:02:858
7.6716;-4.3467;0.428;9905;2021-05-03 15:36:02:908
9.244;-5.0326;0.1113;9954;2021-05-03 15:36:02:957
8.3432;-5.4887;-0.4878;10004;2021-05-03 15:36:03:007
8.3432;-5.4887;-0.4878;10055;2021-05-03 15:36:03:058
7.8578;-5.8724;0.1167;10104;2021-05-03 15:36:03:107
8.2762;-6.681;0.1508;10154;2021-05-03 15:36:03:157
8.2762;-6.681;0.1508;10204;2021-05-03 15:36:03:207
6.9599;-5.8371;-0.3729;10255;2021-05-03 15:36:03:258
8.0792;-6.8456;-0.5333;10305;2021-05-03 15:36:03:308
7.0557;-4.5645;-1.0714;10354;2021-05-03 15:36:03:357
7.0557;-4.5645;-1.0714;10405;2021-05-03 15:36:03:408
8.6898;-6.5858;-1.7119;10455;2021-05-03 15:36:03:458
8.3175;-5.6108;-1.886;10505;2021-05-03 15:36:03:508
8.3175;-5.6108;-1.886;10554;2021-05-03 15:36:03:557
6.9617;-5.3217;-1.9674;10605;2021-05-03 15:36:03:608
7.4627;-5.5049;-1.631;10655;2021-05-03 15:36:03:658
7.4627;-5.5049;-1.631;10705;2021-05-03 15:36:03:708
7.4484;-5.7587;-2.0758;10754;2021-05-03 15:36:03:757
7.2724;-6.1393;-3.4614;10805;2021-05-03 15:36:03:808
6.8833;-5.4091;-3.3178;10855;2021-05-03 15:36:03:858
6.8833;-5.4091;-3.3178;10905;2021-05-03 15:36:03:908
6.5404;-6.3799;-4.604;10954;2021-05-03 15:36:03:957
6.2572;-6.1866;-5.9873;11005;2021-05-03 15:36:04:008
6.2572;-6.1866;-5.9873;11055;2021-05-03 15:36:04:058
5.3965;-5.9005;-7.1006;11104;2021-05-03 15:36:04:107
4.8566;-4.6178;-6.3548;11155;2021-05-03 15:36:04:158
4.8662;-5.023;-6.4057;11205;2021-05-03 15:36:04:208
4.8662;-5.023;-6.4057;11254;2021-05-03 15:36:04:257
4.9069;-5.5587;-6.5404;11305;2021-05-03 15:36:04:308
4.9195;-5.7748;-7.2149;11355;2021-05-03 15:36:04:358
4.9195;-5.7748;-7.2149;11405;2021-05-03 15:36:04:408
5.6784;-5.2547;-6.6104;11454;2021-05-03 15:36:04:457
5.4013;-5.846;-6.9713;11505;2021-05-03 15:36:04:508
4.2377;-5.0769;-6.4871;11555;2021-05-03 15:36:04:558
4.2377;-5.0769;-6.4871;11605;2021-05-03 15:36:04:608
3.9474;-4.6106;-5.8628;11654;2021-05-03 15:36:04:657
6.2345;-4.3856;-5.5545;11705;2021-05-03 15:36:04:708
6.2345;-4.3856;-5.5545;11755;2021-05-03 15:36:04:758
6.6194;-4.8411;-4.9057;11804;2021-05-03 15:36:04:807
7.3125;-4.4095;-5.6725;11855;2021-05-03 15:36:04:858
7.0647;-4.2844;-6.3195;11905;2021-05-03 15:36:04:908
7.0647;-4.2844;-6.3195;11954;2021-05-03 15:36:04:957
6.2632;-4.3736;-5.1511;12004;2021-05-03 15:36:05:007
6.5912;-4.6112;-7.085;12055;2021-05-03 15:36:05:058
6.5912;-4.6112;-7.085;12105;2021-05-03 15:36:05:108
6.1124;-3.8182;-6.3129;12154;2021-05-03 15:36:05:157
6.1597;-4.1725;-6.9857;12205;2021-05-03 15:36:05:208
5.8478;-4.4394;-6.6152;12255;2021-05-03 15:36:05:258
5.8478;-4.4394;-6.6152;12305;2021-05-03 15:36:05:308
5.5312;-3.8337;-6.9426;12355;2021-05-03 15:36:05:358
5.8885;-3.5668;-7.0413;12404;2021-05-03 15:36:05:407
5.8885;-3.5668;-7.0413;12455;2021-05-03 15:36:05:458
4.7585;-3.4542;-7.7045;12505;2021-05-03 15:36:05:508
4.4484;-3.644;-8.2396;12555;2021-05-03 15:36:05:558
4.1486;-3.3094;-8.4545;12605;2021-05-03 15:36:05:608
4.1486;-3.3094;-8.4545;12655;2021-05-03 15:36:05:658
4.385;-2.6713;-8.1277;12705;2021-05-03 15:36:05:708
4.0264;-2.9066;-8.3881;12754;2021-05-03 15:36:05:757
4.0264;-2.9066;-8.3881;12805;2021-05-03 15:36:05:808
3.8924;-2.217;-8.6389;12855;2021-05-03 15:36:05:858
4.2066;-2.5301;-8.6915;12904;2021-05-03 15:36:05:907
3.4782;-2.2942;-8.8143;12954;2021-05-03 15:36:05:957
3.4782;-2.2942;-8.8143;13005;2021-05-03 15:36:06:008
3.8702;-2.1626;-8.2869;13055;2021-05-03 15:36:06:058
4.3323;-2.9054;-8.5928;13104;2021-05-03 15:36:06:107
4.3323;-2.9054;-8.5928;13155;2021-05-03 15:36:06:158
4.6986;-2.2841;-8.0008;13205;2021-05-03 15:36:06:208
5.0159;-2.4594;-7.6333;13255;2021-05-03 15:36:06:258
4.5885;-3.2693;-8.7502;13304;2021-05-03 15:36:06:307
4.5885;-3.2693;-8.7502;13355;2021-05-03 15:36:06:358
5.2379;-3.2603;-8.0882;13405;2021-05-03 15:36:06:408
4.6202;-2.8557;-8.0224;13455;2021-05-03 15:36:06:458
4.6202;-2.8557;-8.0224;13505;2021-05-03 15:36:06:508
5.2834;-3.1681;-8.1672;13554;2021-05-03 15:36:06:557
4.7106;-2.2553;-7.7458;13605;2021-05-03 15:36:06:608
4.9817;-2.8389;-8.0116;13655;2021-05-03 15:36:06:658
4.9817;-2.8389;-8.0116;13705;2021-05-03 15:36:06:708
4.6962;-2.7114;-8.6796;13754;2021-05-03 15:36:06:757
3.2597;-2.1931;-8.105;13805;2021-05-03 15:36:06:808
3.2597;-2.1931;-8.105;13855;2021-05-03 15:36:06:858
4.452;-2.551;-10.0491;13904;2021-05-03 15:36:06:907
3.5267;-1.831;-7.4484;13954;2021-05-03 15:36:06:957
4.7812;-2.1362;-8.2863;14005;2021-05-03 15:36:07:008
4.7812;-2.1362;-8.2863;14055;2021-05-03 15:36:07:058
4.5723;-2.6228;-8.9495;14104;2021-05-03 15:36:07:107
3.9654;-2.2356;-8.9106;14154;2021-05-03 15:36:07:157
3.9654;-2.2356;-8.9106;14205;2021-05-03 15:36:07:208
3.9409;-2.0776;-8.3151;14255;2021-05-03 15:36:07:258
4.1515;-2.1278;-8.5383;14305;2021-05-03 15:36:07:308
4.3114;-2.217;-8.7658;14354;2021-05-03 15:36:07:357
4.3114;-2.217;-8.7658;14405;2021-05-03 15:36:07:408
4.1827;-2.1985;-8.8286;14455;2021-05-03 15:36:07:458
4.2078;-2.1243;-8.4629;14505;2021-05-03 15:36:07:508
4.2078;-2.1243;-8.4629;14555;2021-05-03 15:36:07:558
4.3682;-1.8926;-8.3306;14605;2021-05-03 15:36:07:608
4.1492;-1.9315;-8.7382;14654;2021-05-03 15:36:07:657
4.4077;-2.0482;-8.4683;14705;2021-05-03 15:36:07:708
4.4077;-2.0482;-8.4683;14755;2021-05-03 15:36:07:758
4.4293;-2.1207;-8.4252;14805;2021-05-03 15:36:07:808
4.4616;-1.9249;-8.436;14854;2021-05-03 15:36:07:857
4.4616;-1.9249;-8.436;14905;2021-05-03 15:36:07:908
4.5837;-2.3559;-8.5796;14955;2021-05-03 15:36:07:958
4.2766;-2.3625;-8.6024;15004;2021-05-03 15:36:08:007
4.2766;-2.3625;-8.6024;15055;2021-05-03 15:36:08:058
4.2814;-2.0494;-8.4898;15104;2021-05-03 15:36:08:107
4.4604;-2.9682;-8.6975;15155;2021-05-03 15:36:08:158
4.8997;-2.9251;-8.4114;15205;2021-05-03 15:36:08:208
4.8997;-2.9251;-8.4114;15255;2021-05-03 15:36:08:258
4.2707;-2.2936;-8.1289;15304;2021-05-03 15:36:08:307
5.2714;-1.5455;-8.3779;15356;2021-05-03 15:36:08:359
5.2714;-1.5455;-8.3779;15404;2021-05-03 15:36:08:407
4.4568;-1.3102;-8.7083;15455;2021-05-03 15:36:08:458
3.8409;-1.4407;-8.9352;15505;2021-05-03 15:36:08:508
4.2437;-1.7861;-8.6185;15555;2021-05-03 15:36:08:558
4.2437;-1.7861;-8.6185;15605;2021-05-03 15:36:08:608
4.221;-1.5359;-8.7694;15654;2021-05-03 15:36:08:657
4.5651;-1.7687;-8.9082;15705;2021-05-03 15:36:08:708
4.5651;-1.7687;-8.9082;15755;2021-05-03 15:36:08:758
4.063;-1.4449;-8.7694;15805;2021-05-03 15:36:08:808
3.9367;-0.6363;-8.8095;15854;2021-05-03 15:36:08:857
3.9025;-0.9475;-8.9729;15905;2021-05-03 15:36:08:908
3.9025;-0.9475;-8.9729;15955;2021-05-03 15:36:08:958
4.0947;-0.6572;-8.8442;16005;2021-05-03 15:36:09:008
4.1132;-0.6219;-8.837;16054;2021-05-03 15:36:09:057
4.1132;-0.6219;-8.837;16105;2021-05-03 15:36:09:108
4.0707;-0.5261;-8.8184;16155;2021-05-03 15:36:09:158
4.1438;-0.6111;-9.0447;16205;2021-05-03 15:36:09:208
4.1025;-0.4244;-8.5503;16254;2021-05-03 15:36:09:257
4.1025;-0.4244;-8.5503;16305;2021-05-03 15:36:09:308
3.7122;-0.3172;-8.9848;16355;2021-05-03 15:36:09:358
3.7613;-0.0736;-8.9088;16404;2021-05-03 15:36:09:407
3.7613;-0.0736;-8.9088;16455;2021-05-03 15:36:09:458
3.8475;-0.3352;-9.074;16505;2021-05-03 15:36:09:508
3.8487;-0.2532;-8.2594;16554;2021-05-03 15:36:09:557
3.863;-0.2813;-9.0489;16605;2021-05-03 15:36:09:608
3.863;-0.2813;-9.0489;16655;2021-05-03 15:36:09:658
4.1049;-0.4549;-9.2051;16705;2021-05-03 15:36:09:708
3.8182;-0.7841;-9.1273;16755;2021-05-03 15:36:09:758
3.8182;-0.7841;-9.1273;16804;2021-05-03 15:36:09:807
3.8954;-1.0373;-9.5086;16855;2021-05-03 15:36:09:858
3.8972;-1.005;-8.7987;16904;2021-05-03 15:36:09:907
4.1324;-0.987;-8.9166;16955;2021-05-03 15:36:09:958
4.1324;-0.987;-8.9166;17004;2021-05-03 15:36:10:007
4.0163;-0.9355;-9.0255;17054;2021-05-03 15:36:10:057
3.893;-0.8727;-8.913;17105;2021-05-03 15:36:10:108
3.893;-0.8727;-8.913;17155;2021-05-03 15:36:10:158
3.9355;-0.8673;-8.9465;17205;2021-05-03 15:36:10:208
4.0139;-0.9379;-8.9633;17254;2021-05-03 15:36:10:257
3.9744;-0.8799;-8.925;17305;2021-05-03 15:36:10:308
3.9744;-0.8799;-8.925;17355;2021-05-03 15:36:10:358
3.9851;-0.8505;-8.9142;17404;2021-05-03 15:36:10:407
3.966;-0.8745;-8.9346;17455;2021-05-03 15:36:10:458
3.966;-0.8745;-8.9346;17505;2021-05-03 15:36:10:508
3.9618;-0.8853;-8.9675;17554;2021-05-03 15:36:10:557
4.0181;-0.8619;-8.925;17605;2021-05-03 15:36:10:608
4.0049;-0.844;-8.9286;17655;2021-05-03 15:36:10:658
4.0049;-0.844;-8.9286;17704;2021-05-03 15:36:10:707
3.9905;-0.835;-8.9405;17755;2021-05-03 15:36:10:758
3.9576;-0.8865;-8.9771;17805;2021-05-03 15:36:10:808
3.9576;-0.8865;-8.9771;17854;2021-05-03 15:36:10:857
3.9834;-0.8727;-8.9334;17904;2021-05-03 15:36:10:907
3.9857;-0.8655;-8.9088;17955;2021-05-03 15:36:10:958
3.9187;-0.9481;-8.9866;18005;2021-05-03 15:36:11:008
3.9187;-0.9481;-8.9866;18055;2021-05-03 15:36:11:058
3.8648;-0.9679;-8.937;18105;2021-05-03 15:36:11:108
3.8798;-0.914;-9.0064;18154;2021-05-03 15:36:11:157
3.8798;-0.914;-9.0064;18205;2021-05-03 15:36:11:208
3.8547;-0.9427;-8.9657;18255;2021-05-03 15:36:11:258
3.8283;-1.0193;-8.928;18304;2021-05-03 15:36:11:307
3.8361;-0.9822;-8.9256;18355;2021-05-03 15:36:11:358
3.8361;-0.9822;-8.9256;18405;2021-05-03 15:36:11:408
3.7439;-0.9685;-8.9567;18454;2021-05-03 15:36:11:457
3.717;-1.1432;-8.7574;18505;2021-05-03 15:36:11:508
3.717;-1.1432;-8.7574;18554;2021-05-03 15:36:11:557
3.705;-1.2827;-9.083;18605;2021-05-03 15:36:11:608
3.6577;-1.5401;-9.2308;18655;2021-05-03 15:36:11:658
3.6577;-1.5401;-9.2308;18704;2021-05-03 15:36:11:707
3.6559;-1.33;-8.9759;18754;2021-05-03 15:36:11:757
3.7086;-1.4395;-8.9118;18805;2021-05-03 15:36:11:808
3.8074;-1.5425;-8.9968;18855;2021-05-03 15:36:11:858
3.8074;-1.5425;-8.9968;18904;2021-05-03 15:36:11:907
3.954;-1.5502;-8.9106;18954;2021-05-03 15:36:11:957
4.066;-1.6221;-8.7771;19005;2021-05-03 15:36:12:008
4.066;-1.6221;-8.7771;19055;2021-05-03 15:36:12:058
4.1037;-1.6729;-8.9154;19105;2021-05-03 15:36:12:108
3.9941;-1.561;-8.7712;19155;2021-05-03 15:36:12:158
4.1857;-1.5508;-8.8011;19204;2021-05-03 15:36:12:207
4.1857;-1.5508;-8.8011;19255;2021-05-03 15:36:12:258
4.2318;-1.5365;-8.7616;19305;2021-05-03 15:36:12:308
4.1659;-1.5245;-8.8113;19354;2021-05-03 15:36:12:357
4.1659;-1.5245;-8.8113;19405;2021-05-03 15:36:12:408
4.197;-1.4461;-8.8442;19455;2021-05-03 15:36:12:458
4.2581;-1.3898;-8.658;19505;2021-05-03 15:36:12:508
4.5298;-1.3785;-8.8867;19554;2021-05-03 15:36:12:557
4.5298;-1.3785;-8.8867;19605;2021-05-03 15:36:12:608
4.44;-1.409;-8.4414;19655;2021-05-03 15:36:12:658
4.1204;-1.4192;-8.9447;19704;2021-05-03 15:36:12:707
4.1204;-1.4192;-8.9447;19754;2021-05-03 15:36:12:757
4.288;-1.1983;-8.8149;19805;2021-05-03 15:36:12:808
3.9079;-0.7057;-8.7712;19855;2021-05-03 15:36:12:858
3.7146;-0.811;-9.0746;19904;2021-05-03 15:36:12:907
3.7146;-0.811;-9.0746;19955;2021-05-03 15:36:12:958
3.9217;-1.0936;-9.2488;20004;2021-05-03 15:36:13:007
3.8421;-0.7075;-8.5264;20055;2021-05-03 15:36:13:058
3.8421;-0.7075;-8.5264;20104;2021-05-03 15:36:13:107
4.9231;-1.2647;-9.4493;20154;2021-05-03 15:36:13:157
3.2453;-0.8966;-8.8292;20205;2021-05-03 15:36:13:208
2.9772;0.0317;-8.9908;20255;2021-05-03 15:36:13:258
2.9772;0.0317;-8.9908;20304;2021-05-03 15:36:13:307
3.368;-0.3388;-9.3793;20355;2021-05-03 15:36:13:358
3.5644;-0.5758;-9.229;20405;2021-05-03 15:36:13:408
3.5644;-0.5758;-9.229;20455;2021-05-03 15:36:13:458
3.5919;-0.7087;-9.2901;20505;2021-05-03 15:36:13:508
3.7326;-0.2346;-8.9292;20555;2021-05-03 15:36:13:558
3.6404;-0.1754;-8.9052;20605;2021-05-03 15:36:13:608
3.6404;-0.1754;-8.9052;20655;2021-05-03 15:36:13:658
3.7816;-0.2071;-8.9405;20705;2021-05-03 15:36:13:708
3.7786;-0.3286;-8.5096;20755;2021-05-03 15:36:13:758
3.7786;-0.3286;-8.5096;20805;2021-05-03 15:36:13:808
3.7978;-0.483;-8.9956;20855;2021-05-03 15:36:13:858
3.723;-0.2454;-8.6832;20904;2021-05-03 15:36:13:907
3.8786;-0.3962;-9.165;20955;2021-05-03 15:36:13:958
3.8786;-0.3962;-9.165;21005;2021-05-03 15:36:14:008
3.4901;-1.0247;-9.9683;21054;2021-05-03 15:36:14:057
3.7936;-0.8703;-8.8969;21105;2021-05-03 15:36:14:108
3.7936;-0.8703;-8.8969;21155;2021-05-03 15:36:14:158
4.1144;-0.9433;-8.9088;21205;2021-05-03 15:36:14:208
3.8487;-0.7248;-9.0716;21254;2021-05-03 15:36:14:257
3.7745;-0.7045;-9.0633;21305;2021-05-03 15:36:14:308
3.7745;-0.7045;-9.0633;21355;2021-05-03 15:36:14:358
3.9576;-0.7608;-8.91;21405;2021-05-03 15:36:14:408
4.0342;-0.7895;-8.9376;21454;2021-05-03 15:36:14:457
4.0342;-0.7895;-8.9376;21505;2021-05-03 15:36:14:508
3.9654;-0.7817;-9.0166;21555;2021-05-03 15:36:14:558
3.9768;-0.6889;-8.9304;21604;2021-05-03 15:36:14:607
3.9953;-0.7655;-8.9166;21655;2021-05-03 15:36:14:658
3.9953;-0.7655;-8.9166;21705;2021-05-03 15:36:14:708
4.0055;-0.7745;-8.9531;21755;2021-05-03 15:36:14:758
3.9959;-0.7805;-8.9537;21804;2021-05-03 15:36:14:807
3.9959;-0.7805;-8.9537;21855;2021-05-03 15:36:14:858
4.0223;-0.7608;-8.9154;21905;2021-05-03 15:36:14:908
4.0282;-0.7919;-8.9334;21955;2021-05-03 15:36:14:958
4.0342;-0.7901;-8.9352;22004;2021-05-03 15:36:15:007
4.0342;-0.7901;-8.9352;22055;2021-05-03 15:36:15:058
3.9995;-0.8511;-8.8915;22105;2021-05-03 15:36:15:108
4.1665;-0.7129;-8.901;22154;2021-05-03 15:36:15:157
4.1665;-0.7129;-8.901;22205;2021-05-03 15:36:15:208
4.0294;-0.8003;-8.9064;22255;2021-05-03 15:36:15:258
4.0486;-0.8637;-8.8986;22305;2021-05-03 15:36:15:308
4.0486;-0.8637;-8.8986;22354;2021-05-03 15:36:15:357
4.1138;-0.8015;-8.9052;22405;2021-05-03 15:36:15:408
4.127;-0.8033;-8.8813;22455;2021-05-03 15:36:15:458
4.0917;-0.8176;-8.8562;22504;2021-05-03 15:36:15:507
4.0917;-0.8176;-8.8562;22555;2021-05-03 15:36:15:558
4.0857;-0.8613;-8.937;22605;2021-05-03 15:36:15:608
4.13;-0.8158;-8.8795;22655;2021-05-03 15:36:15:658
4.13;-0.8158;-8.8795;22704;2021-05-03 15:36:15:707
4.1102;-0.8434;-8.8585;22755;2021-05-03 15:36:15:758
4.142;-0.8631;-8.8825;22805;2021-05-03 15:36:15:808
4.0606;-0.8589;-8.8915;22854;2021-05-03 15:36:15:857
4.0606;-0.8589;-8.8915;22905;2021-05-03 15:36:15:908
4.118;-0.8559;-8.8687;22955;2021-05-03 15:36:15:958
4.1264;-0.8775;-8.9052;23005;2021-05-03 15:36:16:008
4.1264;-0.8775;-8.9052;23054;2021-05-03 15:36:16:057
