sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.1678;-6.9845;-1.0068;5010;2021-05-03 20:41:29:734
1.0552;-8.0475;0.7697;5060;2021-05-03 20:41:29:784
1.0552;-8.0475;0.7697;5110;2021-05-03 20:41:29:834
-0.9367;-9.7905;0.5112;5160;2021-05-03 20:41:29:884
-0.9367;-9.7905;0.5112;5210;2021-05-03 20:41:29:934
-0.8266;-9.3763;0.0323;5260;2021-05-03 20:41:29:984
-0.8266;-9.3763;0.0323;5310;2021-05-03 20:41:30:034
0.6985;-9.6085;0.1832;5360;2021-05-03 20:41:30:084
0.6985;-9.6085;0.1832;5410;2021-05-03 20:41:30:134
-1.7125;-10.9493;-0.5734;5460;2021-05-03 20:41:30:184
-1.7125;-10.9493;-0.5734;5510;2021-05-03 20:41:30:234
-1.2121;-11.5335;-2.9389;5560;2021-05-03 20:41:30:284
-1.2121;-11.5335;-2.9389;5610;2021-05-03 20:41:30:334
3.1597;-16.9276;2.4696;5660;2021-05-03 20:41:30:384
3.1597;-16.9276;2.4696;5710;2021-05-03 20:41:30:434
3.143;-6.2519;-0.0204;5760;2021-05-03 20:41:30:484
3.143;-6.2519;-0.0204;5810;2021-05-03 20:41:30:534
1.0505;-4.6693;0.1688;5860;2021-05-03 20:41:30:584
1.0505;-4.6693;0.1688;5910;2021-05-03 20:41:30:634
-1.3653;-13.6164;-12.9945;5960;2021-05-03 20:41:30:684
-1.3653;-13.6164;-12.9945;6010;2021-05-03 20:41:30:734
2.1159;-7.9254;-0.9924;6060;2021-05-03 20:41:30:784
2.1159;-7.9254;-0.9924;6110;2021-05-03 20:41:30:834
1.5317;-7.8296;0.8344;6160;2021-05-03 20:41:30:884
1.5317;-7.8296;0.8344;6210;2021-05-03 20:41:30:934
-0.3023;-10.4872;1.9477;6260;2021-05-03 20:41:30:984
-0.3023;-10.4872;1.9477;6310;2021-05-03 20:41:31:034
-1.1833;-9.4984;0.2334;6360;2021-05-03 20:41:31:084
-1.1833;-9.4984;0.2334;6410;2021-05-03 20:41:31:134
-1.4682;-9.5032;0.0251;6460;2021-05-03 20:41:31:184
-1.4682;-9.5032;0.0251;6510;2021-05-03 20:41:31:234
-1.2791;-9.8791;-3.4536;6560;2021-05-03 20:41:31:284
-1.2791;-9.8791;-3.4536;6610;2021-05-03 20:41:31:334
-0.4411;-12.8263;-0.3795;6660;2021-05-03 20:41:31:384
-0.4411;-12.8263;-0.3795;6710;2021-05-03 20:41:31:434
1.5532;-13.6643;1.0546;6760;2021-05-03 20:41:31:484
1.5532;-13.6643;1.0546;6810;2021-05-03 20:41:31:534
4.783;-9.8192;0.6117;6860;2021-05-03 20:41:31:584
4.783;-9.8192;0.6117;6910;2021-05-03 20:41:31:634
1.0409;-6.7618;-2.9221;6960;2021-05-03 20:41:31:684
1.0409;-6.7618;-2.9221;7010;2021-05-03 20:41:31:734
-0.5848;-8.0092;-0.7434;7060;2021-05-03 20:41:31:784
-0.5848;-8.0092;-0.7434;7110;2021-05-03 20:41:31:834
-1.5832;-11.6388;-7.0928;7160;2021-05-03 20:41:31:884
-1.5832;-11.6388;-7.0928;7210;2021-05-03 20:41:31:934
-0.3789;-10.3914;1.3707;7260;2021-05-03 20:41:31:984
-0.3789;-10.3914;1.3707;7310;2021-05-03 20:41:32:034
1.8597;-8.9693;1.7514;7360;2021-05-03 20:41:32:084
1.8597;-8.9693;1.7514;7409;2021-05-03 20:41:32:133
-0.6039;-10.65;1.3324;7460;2021-05-03 20:41:32:184
-0.6039;-10.65;1.3324;7510;2021-05-03 20:41:32:234
-1.7891;-9.8192;0.3196;7560;2021-05-03 20:41:32:284
-1.7891;-9.8192;0.3196;7610;2021-05-03 20:41:32:334
-2.5169;-9.4697;0.0299;7660;2021-05-03 20:41:32:384
-2.5169;-9.4697;0.0299;7710;2021-05-03 20:41:32:434
-1.0349;-11.4712;-1.646;7760;2021-05-03 20:41:32:484
-1.0349;-11.4712;-1.646;7810;2021-05-03 20:41:32:534
0.9667;-11.3204;-3.389;7860;2021-05-03 20:41:32:584
0.9667;-11.3204;-3.389;7910;2021-05-03 20:41:32:634
0.7991;-13.5254;1.6891;7960;2021-05-03 20:41:32:684
0.7991;-13.5254;1.6891;8010;2021-05-03 20:41:32:734
2.3266;-8.5862;-2.5486;8060;2021-05-03 20:41:32:784
2.3266;-8.5862;-2.5486;8110;2021-05-03 20:41:32:834
0.9475;-7.3628;-0.0539;8160;2021-05-03 20:41:32:884
0.9475;-7.3628;-0.0539;8210;2021-05-03 20:41:32:934
-0.501;-7.3819;-5.3762;8260;2021-05-03 20:41:32:984
-0.501;-7.3819;-5.3762;8310;2021-05-03 20:41:33:034
-4.0229;-12.2637;-5.1176;8360;2021-05-03 20:41:33:084
-4.0229;-12.2637;-5.1176;8410;2021-05-03 20:41:33:134
0.8589;-11.4497;1.9597;8460;2021-05-03 20:41:33:184
0.8589;-11.4497;1.9597;8510;2021-05-03 20:41:33:234
-0.3885;-10.6907;1.6915;8560;2021-05-03 20:41:33:284
-0.3885;-10.6907;1.6915;8610;2021-05-03 20:41:33:334
-0.8841;-8.4833;0.1257;8660;2021-05-03 20:41:33:384
-0.8841;-8.4833;0.1257;8710;2021-05-03 20:41:33:434
0.4878;-10.1616;-0.2646;8759;2021-05-03 20:41:33:483
0.4878;-10.1616;-0.2646;8810;2021-05-03 20:41:33:534
1.2324;-9.4146;-1.998;8860;2021-05-03 20:41:33:584
1.2324;-9.4146;-1.998;8910;2021-05-03 20:41:33:634
-4.0253;-12.3403;-2.8048;8960;2021-05-03 20:41:33:684
-4.0253;-12.3403;-2.8048;9010;2021-05-03 20:41:33:734
0.0353;-12.1057;1.4162;9060;2021-05-03 20:41:33:784
0.0353;-12.1057;1.4162;9110;2021-05-03 20:41:33:834
2.4104;-11.0451;1.895;9160;2021-05-03 20:41:33:884
2.4104;-11.0451;1.895;9210;2021-05-03 20:41:33:934
1.333;-5.2319;0.1472;9260;2021-05-03 20:41:33:984
1.333;-5.2319;0.1472;9310;2021-05-03 20:41:34:034
0.258;-6.9988;-1.9118;9360;2021-05-03 20:41:34:084
0.258;-6.9988;-1.9118;9410;2021-05-03 20:41:34:134
-3.2783;-12.2685;-5.7856;9460;2021-05-03 20:41:34:184
-3.2783;-12.2685;-5.7856;9510;2021-05-03 20:41:34:234
3.8445;-14.4257;-0.2813;9560;2021-05-03 20:41:34:284
3.8445;-14.4257;-0.2813;9610;2021-05-03 20:41:34:334
0.3106;-10.3723;1.6652;9660;2021-05-03 20:41:34:384
0.3106;-10.3723;1.6652;9710;2021-05-03 20:41:34:434
-1.4419;-9.3404;0.583;9760;2021-05-03 20:41:34:484
-1.4419;-9.3404;0.583;9810;2021-05-03 20:41:34:534
-1.2863;-9.6827;-0.0251;9860;2021-05-03 20:41:34:584
-1.2863;-9.6827;-0.0251;9910;2021-05-03 20:41:34:634
1.0552;-9.1991;-4.3586;9960;2021-05-03 20:41:34:684
1.0552;-9.1991;-4.3586;10010;2021-05-03 20:41:34:734
-1.1618;-10.2191;0.3579;10060;2021-05-03 20:41:34:784
-1.1618;-10.2191;0.3579;10110;2021-05-03 20:41:34:834
-2.3302;-12.8742;-7.4376;10160;2021-05-03 20:41:34:884
-2.3302;-12.8742;-7.4376;10210;2021-05-03 20:41:34:934
0.6147;-13.7146;1.4401;10260;2021-05-03 20:41:34:984
0.6147;-13.7146;1.4401;10310;2021-05-03 20:41:35:034
2.0752;-8.6413;1.227;10359;2021-05-03 20:41:35:083
2.0752;-8.6413;1.227;10410;2021-05-03 20:41:35:134
-0.2879;-6.7714;-1.7849;10460;2021-05-03 20:41:35:184
-0.2879;-6.7714;-1.7849;10510;2021-05-03 20:41:35:234
2.0752;-7.1018;-6.6068;10560;2021-05-03 20:41:35:284
2.0752;-7.1018;-6.6068;10610;2021-05-03 20:41:35:334
-4.2096;-12.7018;-4.9692;10660;2021-05-03 20:41:35:384
-4.2096;-12.7018;-4.9692;10710;2021-05-03 20:41:35:434
1.2707;-9.5678;1.8423;10760;2021-05-03 20:41:35:484
1.2707;-9.5678;1.8423;10810;2021-05-03 20:41:35:534
0.7105;-11.9788;1.4114;10860;2021-05-03 20:41:35:584
0.7105;-11.9788;1.4114;10910;2021-05-03 20:41:35:634
-0.4747;-8.3947;0.31;10960;2021-05-03 20:41:35:684
-0.4747;-8.3947;0.31;11010;2021-05-03 20:41:35:734
-0.5082;-8.9956;0.0802;11060;2021-05-03 20:41:35:784
-0.5082;-8.9956;0.0802;11110;2021-05-03 20:41:35:834
0.155;-11.6101;-0.3508;11160;2021-05-03 20:41:35:884
0.155;-11.6101;-0.3508;11210;2021-05-03 20:41:35:934
-1.6239;-12.1488;0.2861;11260;2021-05-03 20:41:35:984
-1.6239;-12.1488;0.2861;11310;2021-05-03 20:41:36:034
-1.9543;-12.1081;1.318;11360;2021-05-03 20:41:36:084
-1.9543;-12.1081;1.318;11410;2021-05-03 20:41:36:134
1.1343;-11.1648;1.33;11460;2021-05-03 20:41:36:184
1.1343;-11.1648;1.33;11510;2021-05-03 20:41:36:234
1.3306;-6.1609;1.1504;11560;2021-05-03 20:41:36:284
1.3306;-6.1609;1.1504;11610;2021-05-03 20:41:36:334
1.0481;-7.109;-0.2023;11660;2021-05-03 20:41:36:384
1.0481;-7.109;-0.2023;11710;2021-05-03 20:41:36:434
-2.4044;-10.0874;-5.5246;11760;2021-05-03 20:41:36:484
-2.4044;-10.0874;-5.5246;11810;2021-05-03 20:41:36:534
0.5213;-9.599;2.6444;11860;2021-05-03 20:41:36:584
0.5213;-9.599;2.6444;11910;2021-05-03 20:41:36:634
1.321;-11.4329;1.1504;11960;2021-05-03 20:41:36:684
1.321;-11.4329;1.1504;12009;2021-05-03 20:41:36:733
0.5932;-9.1871;0.346;12060;2021-05-03 20:41:36:784
0.5932;-9.1871;0.346;12110;2021-05-03 20:41:36:834
-0.2616;-9.6923;0.0754;12160;2021-05-03 20:41:36:884
-0.2616;-9.6923;0.0754;12210;2021-05-03 20:41:36:934
-2.6103;-10.6572;-5.7425;12260;2021-05-03 20:41:36:984
-2.6103;-10.6572;-5.7425;12310;2021-05-03 20:41:37:034
-1.9758;-11.0139;1.2629;12359;2021-05-03 20:41:37:083
-1.9758;-11.0139;1.2629;12410;2021-05-03 20:41:37:134
-0.1227;-9.8695;-0.4729;12460;2021-05-03 20:41:37:184
-0.1227;-9.8695;-0.4729;12510;2021-05-03 20:41:37:234
5.4773;-13.9971;-0.8894;12559;2021-05-03 20:41:37:283
5.4773;-13.9971;-0.8894;12610;2021-05-03 20:41:37:334
4.9123;-5.6198;-0.3747;12659;2021-05-03 20:41:37:383
4.9123;-5.6198;-0.3747;12710;2021-05-03 20:41:37:434
-0.8481;-10.5064;-3.3435;12760;2021-05-03 20:41:37:484
-0.8481;-10.5064;-3.3435;12810;2021-05-03 20:41:37:534
-0.0748;-8.3252;-3.2453;12860;2021-05-03 20:41:37:584
-0.0748;-8.3252;-3.2453;12910;2021-05-03 20:41:37:634
2.0536;-8.5742;-7.1263;12960;2021-05-03 20:41:37:684
2.0536;-8.5742;-7.1263;13010;2021-05-03 20:41:37:734
0.5333;-8.3755;-1.749;13060;2021-05-03 20:41:37:784
0.5333;-8.3755;-1.749;13110;2021-05-03 20:41:37:834
1.6466;-10.0084;1.4952;13160;2021-05-03 20:41:37:884
1.6466;-10.0084;1.4952;13210;2021-05-03 20:41:37:934
0.1622;-10.31;2.1129;13259;2021-05-03 20:41:37:983
0.1622;-10.31;2.1129;13310;2021-05-03 20:41:38:034
-1.6071;-9.5918;0.753;13360;2021-05-03 20:41:38:084
-1.6071;-9.5918;0.753;13410;2021-05-03 20:41:38:134
-2.0141;-10.5782;0.0994;13460;2021-05-03 20:41:38:184
-2.0141;-10.5782;0.0994;13510;2021-05-03 20:41:38:234
-1.4515;-9.9222;-1.0738;13560;2021-05-03 20:41:38:284
-1.4515;-9.9222;-1.0738;13610;2021-05-03 20:41:38:334
-0.7548;-11.3922;-0.4322;13660;2021-05-03 20:41:38:384
-0.7548;-11.3922;-0.4322;13710;2021-05-03 20:41:38:434
0.2388;-9.6373;-0.3986;13760;2021-05-03 20:41:38:484
0.2388;-9.6373;-0.3986;13810;2021-05-03 20:41:38:534
2.8389;-14.1216;1.2558;13860;2021-05-03 20:41:38:584
2.8389;-14.1216;1.2558;13910;2021-05-03 20:41:38:634
1.9267;-5.8808;-0.7649;13960;2021-05-03 20:41:38:684
1.9267;-5.8808;-0.7649;14010;2021-05-03 20:41:38:734
0.3849;-6.0914;-1.3587;14060;2021-05-03 20:41:38:784
0.3849;-6.0914;-1.3587;14111;2021-05-03 20:41:38:835
-2.8593;-12.3188;-9.6546;14160;2021-05-03 20:41:38:884
-2.8593;-12.3188;-9.6546;14211;2021-05-03 20:41:38:935
2.906;-6.1872;-2.4289;14260;2021-05-03 20:41:38:984
2.906;-6.1872;-2.4289;14310;2021-05-03 20:41:39:034
1.3713;-9.4697;1.1983;14360;2021-05-03 20:41:39:084
1.3713;-9.4697;1.1983;14411;2021-05-03 20:41:39:135
-0.8721;-10.9708;1.4066;14460;2021-05-03 20:41:39:184
-0.8721;-10.9708;1.4066;14510;2021-05-03 20:41:39:234
-1.552;-9.994;-0.0443;14560;2021-05-03 20:41:39:284
-1.552;-9.994;-0.0443;14610;2021-05-03 20:41:39:334
-0.0461;-8.7466;-0.6931;14660;2021-05-03 20:41:39:384
-0.0461;-8.7466;-0.6931;14710;2021-05-03 20:41:39:434
1.1797;-11.2533;-2.6707;14760;2021-05-03 20:41:39:484
1.1797;-11.2533;-2.6707;14810;2021-05-03 20:41:39:534
-1.5113;-11.9094;-2.2589;14861;2021-05-03 20:41:39:585
-1.5113;-11.9094;-2.2589;14910;2021-05-03 20:41:39:634
0.7608;-13.061;1.2151;14960;2021-05-03 20:41:39:684
0.7608;-13.061;1.2151;15010;2021-05-03 20:41:39:734
1.163;-7.7339;1.0499;15060;2021-05-03 20:41:39:784
1.163;-7.7339;1.0499;15110;2021-05-03 20:41:39:834
-0.9295;-7.7746;0.0227;15160;2021-05-03 20:41:39:884
-0.9295;-7.7746;0.0227;15210;2021-05-03 20:41:39:934
2.6785;-8.5742;-6.5302;15260;2021-05-03 20:41:39:984
2.6785;-8.5742;-6.5302;15310;2021-05-03 20:41:40:034
-3.9965;-9.2398;-2.8718;15360;2021-05-03 20:41:40:084
-3.9965;-9.2398;-2.8718;15410;2021-05-03 20:41:40:134
1.5149;-7.4585;0.8799;15460;2021-05-03 20:41:40:184
1.5149;-7.4585;0.8799;15510;2021-05-03 20:41:40:234
0.8948;-10.2765;1.3659;15560;2021-05-03 20:41:40:284
0.8948;-10.2765;1.3659;15610;2021-05-03 20:41:40:334
-0.6446;-9.8958;0.1544;15660;2021-05-03 20:41:40:384
-0.6446;-9.8958;0.1544;15710;2021-05-03 20:41:40:434
-0.2161;-8.7801;-0.1233;15760;2021-05-03 20:41:40:484
-0.2161;-8.7801;-0.1233;15810;2021-05-03 20:41:40:534
2.5588;-9.2087;-7.4256;15860;2021-05-03 20:41:40:584
2.5588;-9.2087;-7.4256;15910;2021-05-03 20:41:40:634
-2.1266;-11.4209;-0.3651;15960;2021-05-03 20:41:40:684
-2.1266;-11.4209;-0.3651;16010;2021-05-03 20:41:40:734
-2.1266;-11.4209;-0.3651;16060;2021-05-03 20:41:40:784
-1.3821;-12.3188;2.2757;16110;2021-05-03 20:41:40:834
-1.3821;-12.3188;2.2757;16160;2021-05-03 20:41:40:884
0.823;-10.3627;2.3762;16210;2021-05-03 20:41:40:934
0.823;-10.3627;2.3762;16260;2021-05-03 20:41:40:984
-0.5177;-7.6644;-1.6532;16310;2021-05-03 20:41:41:034
-0.5177;-7.6644;-1.6532;16361;2021-05-03 20:41:41:085
0.9619;-7.7099;0.1856;16410;2021-05-03 20:41:41:134
0.9619;-7.7099;0.1856;16460;2021-05-03 20:41:41:184
-1.0253;-11.0977;-5.6802;16510;2021-05-03 20:41:41:234
-1.0253;-11.0977;-5.6802;16560;2021-05-03 20:41:41:284
0.6219;-12.8599;2.1296;16610;2021-05-03 20:41:41:334
0.6219;-12.8599;2.1296;16660;2021-05-03 20:41:41:384
1.0002;-8.0164;0.3627;16710;2021-05-03 20:41:41:434
1.0002;-8.0164;0.3627;16760;2021-05-03 20:41:41:484
-0.5465;-9.3284;0.4561;16810;2021-05-03 20:41:41:534
-0.5465;-9.3284;0.4561;16860;2021-05-03 20:41:41:584
-0.4986;-8.9645;0.2047;16910;2021-05-03 20:41:41:634
-0.4986;-8.9645;0.2047;16960;2021-05-03 20:41:41:684
0.2484;-11.081;0.1472;17010;2021-05-03 20:41:41:734
0.2484;-11.081;0.1472;17060;2021-05-03 20:41:41:784
-3.0173;-12.7473;-4.938;17110;2021-05-03 20:41:41:834
-3.0173;-12.7473;-4.938;17160;2021-05-03 20:41:41:884
0.0617;-9.2709;-1.998;17210;2021-05-03 20:41:41:934
0.0617;-9.2709;-1.998;17259;2021-05-03 20:41:41:983
3.5021;-14.8207;2.6157;17310;2021-05-03 20:41:42:034
3.5021;-14.8207;2.6157;17360;2021-05-03 20:41:42:084
1.819;-6.0914;-0.2143;17410;2021-05-03 20:41:42:134
1.819;-6.0914;-0.2143;17460;2021-05-03 20:41:42:184
0.4591;-6.362;0.9421;17510;2021-05-03 20:41:42:234
0.4591;-6.362;0.9421;17560;2021-05-03 20:41:42:284
-3.3836;-11.7968;-9.906;17612;2021-05-03 20:41:42:336
-3.3836;-11.7968;-9.906;17660;2021-05-03 20:41:42:384
0.8422;-10.7123;-1.5862;17710;2021-05-03 20:41:42:434
0.8422;-10.7123;-1.5862;17760;2021-05-03 20:41:42:484
1.8693;-8.0451;0.9278;17810;2021-05-03 20:41:42:534
1.8693;-8.0451;0.9278;17861;2021-05-03 20:41:42:585
0.7512;-8.3276;0.7913;17911;2021-05-03 20:41:42:635
0.7512;-8.3276;0.7913;17960;2021-05-03 20:41:42:684
-0.8122;-9.7737;0.3843;18010;2021-05-03 20:41:42:734
-0.8122;-9.7737;0.3843;18061;2021-05-03 20:41:42:785
-2.39;-10.0108;0.1161;18110;2021-05-03 20:41:42:834
-2.39;-10.0108;0.1161;18160;2021-05-03 20:41:42:884
-1.9662;-10.1233;-2.721;18210;2021-05-03 20:41:42:934
-1.9662;-10.1233;-2.721;18260;2021-05-03 20:41:42:984
0.5429;-12.1895;-3.6859;18310;2021-05-03 20:41:43:034
0.5429;-12.1895;-3.6859;18360;2021-05-03 20:41:43:084
1.9028;-14.7465;1.1791;18410;2021-05-03 20:41:43:134
1.9028;-14.7465;1.1791;18460;2021-05-03 20:41:43:184
2.6929;-6.4027;-0.2526;18510;2021-05-03 20:41:43:234
2.6929;-6.4027;-0.2526;18560;2021-05-03 20:41:43:284
0.926;-5.8903;-0.3053;18610;2021-05-03 20:41:43:334
0.926;-5.8903;-0.3053;18660;2021-05-03 20:41:43:384
-2.2655;-10.5878;-8.8645;18710;2021-05-03 20:41:43:434
-2.2655;-10.5878;-8.8645;18761;2021-05-03 20:41:43:485
-0.9367;-9.5559;-4.6148;18810;2021-05-03 20:41:43:534
-0.9367;-9.5559;-4.6148;18861;2021-05-03 20:41:43:585
0.3873;-10.6548;0.808;18910;2021-05-03 20:41:43:634
0.3873;-10.6548;0.808;18960;2021-05-03 20:41:43:684
2.5205;-11.1312;2.1919;19010;2021-05-03 20:41:43:734
2.5205;-11.1312;2.1919;19060;2021-05-03 20:41:43:784
-0.4196;-8.8304;0.6333;19110;2021-05-03 20:41:43:834
-0.4196;-8.8304;0.6333;19160;2021-05-03 20:41:43:884
-1.7675;-10.5854;0.4944;19210;2021-05-03 20:41:43:934
-1.7675;-10.5854;0.4944;19260;2021-05-03 20:41:43:984
-3.0604;-10.3819;0.1879;19310;2021-05-03 20:41:44:034
-3.0604;-10.3819;0.1879;19360;2021-05-03 20:41:44:084
-0.7763;-11.5287;-3.1376;19410;2021-05-03 20:41:44:134
-0.7763;-11.5287;-3.1376;19460;2021-05-03 20:41:44:184
1.6155;-9.5487;-1.7705;19510;2021-05-03 20:41:44:234
1.6155;-9.5487;-1.7705;19560;2021-05-03 20:41:44:284
1.8669;-14.6076;1.5742;19610;2021-05-03 20:41:44:334
1.8669;-14.6076;1.5742;19660;2021-05-03 20:41:44:384
3.945;-6.5966;-2.4983;19711;2021-05-03 20:41:44:435
3.945;-6.5966;-2.4983;19760;2021-05-03 20:41:44:484
-0.3573;-6.0986;0.1544;19810;2021-05-03 20:41:44:534
-0.3573;-6.0986;0.1544;19860;2021-05-03 20:41:44:584
-2.1003;-9.666;-8.1223;19910;2021-05-03 20:41:44:634
-2.1003;-9.666;-8.1223;19960;2021-05-03 20:41:44:684
0.7823;-8.2893;-1.8591;20009;2021-05-03 20:41:44:733
0.7823;-8.2893;-1.8591;20060;2021-05-03 20:41:44:784
1.9196;-10.3627;0.6428;20110;2021-05-03 20:41:44:834
1.9196;-10.3627;0.6428;20160;2021-05-03 20:41:44:884
0.1598;-11.0211;1.0618;20210;2021-05-03 20:41:44:934
0.1598;-11.0211;1.0618;20260;2021-05-03 20:41:44:984
-1.3557;-9.1824;0.1808;20310;2021-05-03 20:41:45:034
-1.3342;-9.3715;-0.6261;20360;2021-05-03 20:41:45:084
-1.3342;-9.3715;-0.6261;20410;2021-05-03 20:41:45:134
1.0552;-9.5606;-7.5286;20460;2021-05-03 20:41:45:184
1.0552;-9.5606;-7.5286;20510;2021-05-03 20:41:45:234
-1.066;-11.251;0.3986;20560;2021-05-03 20:41:45:284
-1.066;-11.251;0.3986;20610;2021-05-03 20:41:45:334
-1.4922;-12.0003;-2.5079;20660;2021-05-03 20:41:45:384
-1.4922;-12.0003;-2.5079;20710;2021-05-03 20:41:45:434
0.8996;-14.8614;1.0977;20760;2021-05-03 20:41:45:484
0.8996;-14.8614;1.0977;20810;2021-05-03 20:41:45:534
1.57;-5.5144;0.8248;20860;2021-05-03 20:41:45:584
1.57;-5.5144;0.8248;20910;2021-05-03 20:41:45:634
0.0329;-9.4314;-1.1983;20960;2021-05-03 20:41:45:684
0.0329;-9.4314;-1.1983;21010;2021-05-03 20:41:45:734
0.8565;-9.4122;-7.7177;21060;2021-05-03 20:41:45:784
0.8565;-9.4122;-7.7177;21110;2021-05-03 20:41:45:834
-4.0181;-9.3978;-3.899;21160;2021-05-03 20:41:45:884
-4.0181;-9.3978;-3.899;21210;2021-05-03 20:41:45:934
2.7551;-11.2438;1.1025;21260;2021-05-03 20:41:45:984
2.7551;-11.2438;1.1025;21310;2021-05-03 20:41:46:034
1.5413;-9.4601;1.0499;21360;2021-05-03 20:41:46:084
1.5413;-9.4601;1.0499;21410;2021-05-03 20:41:46:134
-0.8649;-9.4864;0.097;21460;2021-05-03 20:41:46:184
-0.8649;-9.4864;0.097;21510;2021-05-03 20:41:46:234
-0.671;-9.563;0.0922;21560;2021-05-03 20:41:46:284
-0.671;-9.563;0.0922;21610;2021-05-03 20:41:46:334
0.598;-10.9421;-0.6788;21660;2021-05-03 20:41:46:384
0.598;-10.9421;-0.6788;21709;2021-05-03 20:41:46:433
-1.5042;-14.0091;-0.5854;21760;2021-05-03 20:41:46:484
-1.5042;-14.0091;-0.5854;21810;2021-05-03 20:41:46:534
-0.4914;-10.99;1.7298;21860;2021-05-03 20:41:46:584
-0.4914;-10.99;1.7298;21910;2021-05-03 20:41:46:634
-0.6614;-7.607;1.4736;21960;2021-05-03 20:41:46:684
-0.6614;-7.607;1.4736;22010;2021-05-03 20:41:46:734
0.5692;-7.3939;-0.3196;22060;2021-05-03 20:41:46:784
0.5692;-7.3939;-0.3196;22110;2021-05-03 20:41:46:834
1.3785;-8.0523;-1.7561;22160;2021-05-03 20:41:46:884
1.3785;-8.0523;-1.7561;22210;2021-05-03 20:41:46:934
-5.1122;-15.2062;-10.2963;22260;2021-05-03 20:41:46:984
-5.1122;-15.2062;-10.2963;22310;2021-05-03 20:41:47:034
4.1653;-12.6587;-3.4273;22360;2021-05-03 20:41:47:084
4.1653;-12.6587;-3.4273;22410;2021-05-03 20:41:47:134
0.8039;-10.7769;1.9477;22460;2021-05-03 20:41:47:184
0.8039;-10.7769;1.9477;22510;2021-05-03 20:41:47:234
-0.6351;-8.3659;0.3938;22560;2021-05-03 20:41:47:284
-0.6351;-8.3659;0.3938;22610;2021-05-03 20:41:47:334
-0.2209;-9.2709;0.0778;22660;2021-05-03 20:41:47:384
-0.2209;-9.2709;0.0778;22710;2021-05-03 20:41:47:434
0.5812;-11.9213;-7.4687;22760;2021-05-03 20:41:47:484
0.5812;-11.9213;-7.4687;22810;2021-05-03 20:41:47:534
-2.7587;-12.1727;0.5974;22860;2021-05-03 20:41:47:584
-2.7587;-12.1727;0.5974;22910;2021-05-03 20:41:47:634
-2.0093;-11.2486;0.2933;22960;2021-05-03 20:41:47:684
-2.0093;-11.2486;0.2933;23010;2021-05-03 20:41:47:734
1.1582;-13.7984;0.9876;23060;2021-05-03 20:41:47:784
1.1582;-13.7984;0.9876;23110;2021-05-03 20:41:47:834
1.6418;-5.7515;-1.5287;23160;2021-05-03 20:41:47:884
1.6418;-5.7515;-1.5287;23210;2021-05-03 20:41:47:934
1.4311;-6.8265;1.0882;23260;2021-05-03 20:41:47:984
1.4311;-6.8265;1.0882;23310;2021-05-03 20:41:48:034
-3.3597;-12.6372;-8.4192;23360;2021-05-03 20:41:48:084
-3.3597;-12.6372;-8.4192;23410;2021-05-03 20:41:48:134
1.5269;-14.0163;-1.6173;23460;2021-05-03 20:41:48:184
1.5269;-14.0163;-1.6173;23510;2021-05-03 20:41:48:234
1.0098;-9.994;1.4138;23560;2021-05-03 20:41:48:284
1.0098;-9.994;1.4138;23610;2021-05-03 20:41:48:334
-0.3358;-8.9501;0.4465;23660;2021-05-03 20:41:48:384
-0.3358;-8.9501;0.4465;23710;2021-05-03 20:41:48:434
-0.5321;-10.5279;-0.1209;23760;2021-05-03 20:41:48:484
-0.5321;-10.5279;-0.1209;23810;2021-05-03 20:41:48:534
1.4383;-10.3699;-8.3665;23860;2021-05-03 20:41:48:584
1.4383;-10.3699;-8.3665;23910;2021-05-03 20:41:48:634
-2.1051;-11.7082;0.6692;23960;2021-05-03 20:41:48:684
-2.1051;-11.7082;0.6692;24010;2021-05-03 20:41:48:734
1.4982;-10.3819;-4.0139;24060;2021-05-03 20:41:48:784
1.4982;-10.3819;-4.0139;24110;2021-05-03 20:41:48:834
3.1597;-11.737;0.8583;24160;2021-05-03 20:41:48:884
3.1597;-11.737;0.8583;24210;2021-05-03 20:41:48:934
2.7934;-6.1441;-0.6572;24260;2021-05-03 20:41:48:984
2.7934;-6.1441;-0.6572;24310;2021-05-03 20:41:49:034
-0.4866;-7.5328;-2.6612;24360;2021-05-03 20:41:49:084
-0.4866;-7.5328;-2.6612;24410;2021-05-03 20:41:49:134
-1.8178;-10.4034;-3.9325;24460;2021-05-03 20:41:49:184
-1.8178;-10.4034;-3.9325;24510;2021-05-03 20:41:49:234
-3.058;-12.29;-1.9166;24560;2021-05-03 20:41:49:284
-3.058;-12.29;-1.9166;24610;2021-05-03 20:41:49:334
2.8413;-9.0483;1.1121;24660;2021-05-03 20:41:49:384
2.8413;-9.0483;1.1121;24710;2021-05-03 20:41:49:434
1.2923;-9.3715;0.6788;24760;2021-05-03 20:41:49:484
1.2923;-9.3715;0.6788;24810;2021-05-03 20:41:49:534
-0.3932;-10.65;0.6835;24860;2021-05-03 20:41:49:584
-0.3932;-10.65;0.6835;24910;2021-05-03 20:41:49:634
-1.6622;-9.915;0.6476;24959;2021-05-03 20:41:49:683
-1.6622;-9.915;0.6476;25010;2021-05-03 20:41:49:734
