sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
2.1877;-3.9367;-9.3769;1659;2021-05-03 14:50:07:014
2.1877;-3.9367;-9.3769;1708;2021-05-03 14:50:07:063
1.6442;-2.8712;-9.3482;1758;2021-05-03 14:50:07:113
1.6442;-2.8712;-9.3482;1809;2021-05-03 14:50:07:164
1.3258;-2.5983;-9.3194;1858;2021-05-03 14:50:07:213
1.3258;-2.5983;-9.3194;1909;2021-05-03 14:50:07:264
1.4072;-2.493;-9.4679;1958;2021-05-03 14:50:07:313
1.4072;-2.493;-9.4679;2009;2021-05-03 14:50:07:364
1.8405;-2.6318;-9.317;2059;2021-05-03 14:50:07:414
1.8405;-2.6318;-9.317;2109;2021-05-03 14:50:07:464
1.7831;-2.6486;-9.8653;2159;2021-05-03 14:50:07:514
1.7831;-2.6486;-9.8653;2208;2021-05-03 14:50:07:563
1.6107;-2.3469;-9.329;2259;2021-05-03 14:50:07:614
1.6107;-2.3469;-9.329;2309;2021-05-03 14:50:07:664
1.2037;-1.88;-9.6331;2359;2021-05-03 14:50:07:714
1.2037;-1.88;-9.6331;2409;2021-05-03 14:50:07:764
1.3833;-2.4451;-9.5517;2459;2021-05-03 14:50:07:814
1.3833;-2.4451;-9.5517;2508;2021-05-03 14:50:07:863
1.1103;-2.2655;-9.1327;2559;2021-05-03 14:50:07:914
1.1103;-2.2655;-9.1327;2609;2021-05-03 14:50:07:964
1.2516;-2.3637;-10.0497;2658;2021-05-03 14:50:08:013
1.2516;-2.3637;-10.0497;2709;2021-05-03 14:50:08:064
1.23;-2.1147;-9.5708;2759;2021-05-03 14:50:08:114
1.23;-2.1147;-9.5708;2809;2021-05-03 14:50:08:164
1.4216;-2.5001;-9.4966;2859;2021-05-03 14:50:08:214
1.4216;-2.5001;-9.4966;2909;2021-05-03 14:50:08:264
0.9858;-2.1147;-9.4822;2958;2021-05-03 14:50:08:313
0.9858;-2.1147;-9.4822;3008;2021-05-03 14:50:08:363
1.1917;-2.4642;-9.6403;3059;2021-05-03 14:50:08:414
1.1917;-2.4642;-9.6403;3108;2021-05-03 14:50:08:463
1.1941;-1.9351;-9.6474;3159;2021-05-03 14:50:08:514
1.1941;-1.9351;-9.6474;3209;2021-05-03 14:50:08:564
1.2444;-1.9854;-9.341;3259;2021-05-03 14:50:08:614
1.2444;-1.9854;-9.341;3308;2021-05-03 14:50:08:663
0.756;-1.88;-9.6426;3359;2021-05-03 14:50:08:714
0.756;-1.88;-9.6426;3409;2021-05-03 14:50:08:764
0.7727;-2.7156;-9.4439;3459;2021-05-03 14:50:08:814
0.7727;-2.7156;-9.4439;3509;2021-05-03 14:50:08:864
0.9164;-2.4858;-9.5493;3559;2021-05-03 14:50:08:914
0.9164;-2.4858;-9.5493;3608;2021-05-03 14:50:08:963
1.1989;-2.1506;-9.4942;3658;2021-05-03 14:50:09:013
1.1989;-2.1506;-9.4942;3708;2021-05-03 14:50:09:063
1.0983;-1.9926;-9.6714;3758;2021-05-03 14:50:09:113
1.0983;-1.9926;-9.6714;3808;2021-05-03 14:50:09:163
0.9044;-2.1793;-9.9156;3859;2021-05-03 14:50:09:214
0.9044;-2.1793;-9.9156;3909;2021-05-03 14:50:09:264
0.5884;-2.0883;-9.8078;3959;2021-05-03 14:50:09:314
0.5884;-2.0883;-9.8078;4009;2021-05-03 14:50:09:364
1.0074;-2.2631;-9.5708;4059;2021-05-03 14:50:09:414
1.0074;-2.2631;-9.5708;4109;2021-05-03 14:50:09:464
0.8853;-2.1554;-9.5349;4159;2021-05-03 14:50:09:514
0.8853;-2.1554;-9.5349;4210;2021-05-03 14:50:09:565
0.7608;-2.1219;-9.4822;4259;2021-05-03 14:50:09:614
0.7608;-2.1219;-9.4822;4309;2021-05-03 14:50:09:664
0.89;-1.8992;-9.6403;4359;2021-05-03 14:50:09:714
0.89;-1.8992;-9.6403;4409;2021-05-03 14:50:09:764
0.8996;-2.0931;-9.6498;4459;2021-05-03 14:50:09:814
0.8996;-2.0931;-9.6498;4509;2021-05-03 14:50:09:864
0.5333;-2.0644;-9.6091;4559;2021-05-03 14:50:09:914
0.5333;-2.0644;-9.6091;4609;2021-05-03 14:50:09:964
0.9236;-2.4235;-9.8318;4659;2021-05-03 14:50:10:014
0.9236;-2.4235;-9.8318;4709;2021-05-03 14:50:10:064
0.9978;-1.8872;-9.5588;4759;2021-05-03 14:50:10:114
0.9978;-1.8872;-9.5588;4808;2021-05-03 14:50:10:163
0.9738;-2.0812;-9.4391;4858;2021-05-03 14:50:10:213
0.9738;-2.0812;-9.4391;4909;2021-05-03 14:50:10:264
0.7799;-2.1458;-9.657;4959;2021-05-03 14:50:10:314
0.7799;-2.1458;-9.657;5008;2021-05-03 14:50:10:363
1.0672;-2.1889;-9.4894;5059;2021-05-03 14:50:10:414
1.0672;-2.1889;-9.4894;5109;2021-05-03 14:50:10:464
1.4383;-1.9614;-9.396;5159;2021-05-03 14:50:10:514
1.4383;-1.9614;-9.396;5209;2021-05-03 14:50:10:564
0.7799;-1.8489;-9.5996;5259;2021-05-03 14:50:10:614
0.7799;-1.8489;-9.5996;5309;2021-05-03 14:50:10:664
0.981;-1.7555;-9.6043;5358;2021-05-03 14:50:10:713
0.981;-1.7555;-9.6043;5408;2021-05-03 14:50:10:763
0.8158;-1.8992;-9.3984;5458;2021-05-03 14:50:10:813
0.8158;-1.8992;-9.3984;5508;2021-05-03 14:50:10:863
0.9858;-2.2703;-9.6139;5559;2021-05-03 14:50:10:914
0.9858;-2.2703;-9.6139;5608;2021-05-03 14:50:10:963
0.9667;-2.1243;-9.6259;5659;2021-05-03 14:50:11:014
0.9667;-2.1243;-9.6259;5709;2021-05-03 14:50:11:064
0.8733;-2.0692;-9.5062;5758;2021-05-03 14:50:11:113
0.8733;-2.0692;-9.5062;5808;2021-05-03 14:50:11:163
0.9547;-1.9064;-9.5445;5859;2021-05-03 14:50:11:214
0.9547;-1.9064;-9.5445;5909;2021-05-03 14:50:11:264
1.0313;-2.1817;-9.5612;5959;2021-05-03 14:50:11:314
1.0313;-2.1817;-9.5612;6009;2021-05-03 14:50:11:364
0.9475;-2.0668;-9.5732;6059;2021-05-03 14:50:11:414
0.9475;-2.0668;-9.5732;6109;2021-05-03 14:50:11:464
1.0074;-2.2631;-9.5924;6160;2021-05-03 14:50:11:515
1.0074;-2.2631;-9.5924;6209;2021-05-03 14:50:11:564
1.0672;-1.9686;-9.7001;6258;2021-05-03 14:50:11:613
1.0672;-1.9686;-9.7001;6309;2021-05-03 14:50:11:664
1.1319;-1.7508;-9.6379;6358;2021-05-03 14:50:11:713
1.1319;-1.7508;-9.6379;6409;2021-05-03 14:50:11:764
1.0217;-1.9016;-9.5134;6458;2021-05-03 14:50:11:813
1.0217;-1.9016;-9.5134;6509;2021-05-03 14:50:11:864
1.4431;-2.2871;-9.5014;6559;2021-05-03 14:50:11:914
1.4431;-2.2871;-9.5014;6609;2021-05-03 14:50:11:964
1.4048;-2.1147;-9.3553;6659;2021-05-03 14:50:12:014
1.4048;-2.1147;-9.3553;6709;2021-05-03 14:50:12:064
1.1486;-1.722;-9.6187;6759;2021-05-03 14:50:12:114
1.1486;-1.722;-9.6187;6809;2021-05-03 14:50:12:164
1.2707;-2.0309;-9.511;6859;2021-05-03 14:50:12:214
1.2707;-2.0309;-9.511;6908;2021-05-03 14:50:12:263
1.2588;-2.0812;-9.3506;6959;2021-05-03 14:50:12:314
1.2588;-2.0812;-9.3506;7008;2021-05-03 14:50:12:363
1.2827;-2.0859;-9.5014;7059;2021-05-03 14:50:12:414
1.2827;-2.0859;-9.5014;7109;2021-05-03 14:50:12:464
1.2492;-2.0237;-9.5038;7159;2021-05-03 14:50:12:514
1.2492;-2.0237;-9.5038;7209;2021-05-03 14:50:12:564
1.2611;-2.3661;-9.4966;7259;2021-05-03 14:50:12:614
1.2611;-2.3661;-9.4966;7309;2021-05-03 14:50:12:664
1.321;-2.1985;-9.5181;7359;2021-05-03 14:50:12:714
1.321;-2.1985;-9.5181;7408;2021-05-03 14:50:12:763
1.333;-2.1314;-9.5014;7459;2021-05-03 14:50:12:814
1.333;-2.1314;-9.5014;7509;2021-05-03 14:50:12:864
1.2564;-2.2248;-9.4511;7559;2021-05-03 14:50:12:914
1.2564;-2.2248;-9.4511;7609;2021-05-03 14:50:12:964
1.3449;-2.2631;-9.4894;7659;2021-05-03 14:50:13:014
1.3449;-2.2631;-9.4894;7709;2021-05-03 14:50:13:064
1.3282;-2.244;-9.4559;7759;2021-05-03 14:50:13:114
1.3282;-2.244;-9.4559;7808;2021-05-03 14:50:13:163
1.2133;-2.1602;-9.5181;7859;2021-05-03 14:50:13:214
1.2133;-2.1602;-9.5181;7909;2021-05-03 14:50:13:264
1.3402;-2.2176;-9.4679;7959;2021-05-03 14:50:13:314
1.3402;-2.2176;-9.4679;8009;2021-05-03 14:50:13:364
1.3018;-2.1937;-9.4511;8059;2021-05-03 14:50:13:414
1.3018;-2.1937;-9.4511;8109;2021-05-03 14:50:13:464
1.2851;-2.2152;-9.4679;8159;2021-05-03 14:50:13:514
1.2851;-2.2152;-9.4679;8209;2021-05-03 14:50:13:564
1.3162;-2.22;-9.4415;8259;2021-05-03 14:50:13:614
1.3162;-2.22;-9.4415;8309;2021-05-03 14:50:13:664
1.3042;-2.22;-9.5086;8359;2021-05-03 14:50:13:714
1.3042;-2.22;-9.5086;8409;2021-05-03 14:50:13:764
1.2635;-2.1482;-9.5038;8459;2021-05-03 14:50:13:814
1.2635;-2.1482;-9.5038;8509;2021-05-03 14:50:13:864
1.2755;-2.22;-9.4607;8559;2021-05-03 14:50:13:914
1.2755;-2.22;-9.4607;8608;2021-05-03 14:50:13:963
1.3497;-2.2535;-9.4583;8659;2021-05-03 14:50:14:014
1.3497;-2.2535;-9.4583;8709;2021-05-03 14:50:14:064
1.3497;-2.2535;-9.4583;8758;2021-05-03 14:50:14:113
1.2995;-2.1961;-9.4918;8809;2021-05-03 14:50:14:164
1.2851;-2.1721;-9.487;8859;2021-05-03 14:50:14:214
1.2851;-2.1721;-9.487;8909;2021-05-03 14:50:14:264
1.3425;-2.1913;-9.4822;8959;2021-05-03 14:50:14:314
1.3425;-2.1913;-9.4822;9009;2021-05-03 14:50:14:364
1.3234;-2.22;-9.4966;9059;2021-05-03 14:50:14:414
1.3234;-2.22;-9.4966;9109;2021-05-03 14:50:14:464
1.3114;-2.1769;-9.5014;9159;2021-05-03 14:50:14:514
1.3114;-2.1769;-9.5014;9209;2021-05-03 14:50:14:564
1.3282;-2.1985;-9.4487;9259;2021-05-03 14:50:14:614
1.3282;-2.1985;-9.4487;9308;2021-05-03 14:50:14:663
1.2971;-2.2296;-9.4751;9359;2021-05-03 14:50:14:714
1.2971;-2.2296;-9.4751;9409;2021-05-03 14:50:14:764
1.3138;-2.2009;-9.4774;9459;2021-05-03 14:50:14:814
1.3138;-2.2009;-9.4774;9509;2021-05-03 14:50:14:864
1.321;-2.1985;-9.4894;9559;2021-05-03 14:50:14:914
1.321;-2.1985;-9.4894;9609;2021-05-03 14:50:14:964
1.2971;-2.2033;-9.4631;9659;2021-05-03 14:50:15:014
1.2971;-2.2033;-9.4631;9709;2021-05-03 14:50:15:064
1.3186;-2.1913;-9.4774;9758;2021-05-03 14:50:15:113
1.3186;-2.1913;-9.4774;9809;2021-05-03 14:50:15:164
1.3378;-2.1889;-9.4774;9858;2021-05-03 14:50:15:213
1.3378;-2.1889;-9.4774;9908;2021-05-03 14:50:15:263
1.3066;-2.1937;-9.432;9958;2021-05-03 14:50:15:313
1.3066;-2.1937;-9.432;10009;2021-05-03 14:50:15:364
1.2731;-2.2703;-9.4679;10059;2021-05-03 14:50:15:414
1.2731;-2.2703;-9.4679;10109;2021-05-03 14:50:15:464
1.2899;-2.1793;-9.4487;10159;2021-05-03 14:50:15:514
1.2899;-2.1793;-9.4487;10209;2021-05-03 14:50:15:564
1.2779;-2.1554;-9.4607;10259;2021-05-03 14:50:15:614
1.2779;-2.1554;-9.4607;10309;2021-05-03 14:50:15:664
1.3162;-2.1889;-9.4727;10359;2021-05-03 14:50:15:714
1.3162;-2.1889;-9.4727;10408;2021-05-03 14:50:15:763
1.3186;-2.153;-9.6091;10458;2021-05-03 14:50:15:813
1.3186;-2.153;-9.6091;10509;2021-05-03 14:50:15:864
1.2611;-2.0357;-9.4583;10559;2021-05-03 14:50:15:914
1.2611;-2.0357;-9.4583;10609;2021-05-03 14:50:15:964
1.3833;-2.3517;-9.4391;10659;2021-05-03 14:50:16:014
1.3833;-2.3517;-9.4391;10709;2021-05-03 14:50:16:064
1.4575;-2.2775;-9.4966;10758;2021-05-03 14:50:16:113
1.4575;-2.2775;-9.4966;10809;2021-05-03 14:50:16:164
1.2276;-2.0093;-9.4774;10859;2021-05-03 14:50:16:214
1.2276;-2.0093;-9.4774;10909;2021-05-03 14:50:16:264
1.3833;-2.232;-9.5469;10959;2021-05-03 14:50:16:314
1.3833;-2.232;-9.5469;11009;2021-05-03 14:50:16:364
1.3402;-2.1937;-9.4248;11059;2021-05-03 14:50:16:414
1.3402;-2.1937;-9.4248;11108;2021-05-03 14:50:16:463
1.1941;-2.1243;-9.5373;11159;2021-05-03 14:50:16:514
1.1941;-2.1243;-9.5373;11208;2021-05-03 14:50:16:563
1.3737;-2.3469;-9.487;11259;2021-05-03 14:50:16:614
1.3737;-2.3469;-9.487;11309;2021-05-03 14:50:16:664
1.388;-2.3996;-9.4631;11359;2021-05-03 14:50:16:714
1.388;-2.3996;-9.4631;11409;2021-05-03 14:50:16:764
1.6514;-2.4116;-9.341;11459;2021-05-03 14:50:16:814
1.6514;-2.4116;-9.341;11509;2021-05-03 14:50:16:864
1.4718;-2.3685;-9.4607;11559;2021-05-03 14:50:16:914
1.4718;-2.3685;-9.4607;11609;2021-05-03 14:50:16:964
1.3641;-2.2511;-9.4679;11659;2021-05-03 14:50:17:014
1.3641;-2.2511;-9.4679;11709;2021-05-03 14:50:17:064
1.4742;-2.2607;-9.4248;11759;2021-05-03 14:50:17:114
1.4742;-2.2607;-9.4248;11809;2021-05-03 14:50:17:164
1.5461;-2.0548;-9.3984;11859;2021-05-03 14:50:17:214
1.5461;-2.0548;-9.3984;11909;2021-05-03 14:50:17:264
1.0672;-1.9303;-9.408;11959;2021-05-03 14:50:17:314
1.0672;-1.9303;-9.408;12009;2021-05-03 14:50:17:364
1.3042;-2.3349;-9.2739;12059;2021-05-03 14:50:17:414
1.3042;-2.3349;-9.2739;12109;2021-05-03 14:50:17:464
1.2013;-2.5528;-9.1303;12159;2021-05-03 14:50:17:514
1.2013;-2.5528;-9.1303;12208;2021-05-03 14:50:17:563
1.5556;-2.6246;-9.4679;12258;2021-05-03 14:50:17:613
1.5556;-2.6246;-9.4679;12308;2021-05-03 14:50:17:663
1.3042;-2.3182;-9.4224;12358;2021-05-03 14:50:17:713
1.3042;-2.3182;-9.4224;12408;2021-05-03 14:50:17:763
1.2803;-2.323;-9.329;12458;2021-05-03 14:50:17:813
1.2803;-2.323;-9.329;12509;2021-05-03 14:50:17:864
1.2516;-2.5792;-9.4655;12559;2021-05-03 14:50:17:914
1.2516;-2.5792;-9.4655;12608;2021-05-03 14:50:17:963
1.1917;-2.4978;-9.4918;12658;2021-05-03 14:50:18:013
1.1917;-2.4978;-9.4918;12709;2021-05-03 14:50:18:064
1.1558;-2.4475;-9.408;12759;2021-05-03 14:50:18:114
1.1558;-2.4475;-9.408;12809;2021-05-03 14:50:18:164
1.2827;-2.3493;-9.4535;12859;2021-05-03 14:50:18:214
1.2827;-2.3493;-9.4535;12909;2021-05-03 14:50:18:264
1.0792;-2.3493;-9.4583;12959;2021-05-03 14:50:18:314
1.0792;-2.3493;-9.4583;13008;2021-05-03 14:50:18:363
1.2348;-2.3254;-9.4511;13059;2021-05-03 14:50:18:414
1.2348;-2.3254;-9.4511;13109;2021-05-03 14:50:18:464
1.2468;-2.4858;-9.3266;13159;2021-05-03 14:50:18:514
1.2468;-2.4858;-9.3266;13209;2021-05-03 14:50:18:564
1.2635;-2.5528;-9.3769;13259;2021-05-03 14:50:18:614
1.2635;-2.5528;-9.3769;13309;2021-05-03 14:50:18:664
1.1917;-2.4355;-9.5612;13359;2021-05-03 14:50:18:714
1.1917;-2.4355;-9.5612;13409;2021-05-03 14:50:18:764
0.9978;-2.3733;-9.5014;13459;2021-05-03 14:50:18:814
0.9978;-2.3733;-9.5014;13508;2021-05-03 14:50:18:863
1.1821;-2.3541;-9.5205;13559;2021-05-03 14:50:18:914
1.1821;-2.3541;-9.5205;13609;2021-05-03 14:50:18:964
1.1845;-2.4618;-9.408;13659;2021-05-03 14:50:19:014
1.1845;-2.4618;-9.408;13708;2021-05-03 14:50:19:063
1.2061;-2.2248;-9.4152;13759;2021-05-03 14:50:19:114
1.2061;-2.2248;-9.4152;13808;2021-05-03 14:50:19:163
1.1582;-2.402;-9.4822;13859;2021-05-03 14:50:19:214
1.1582;-2.402;-9.4822;13909;2021-05-03 14:50:19:264
1.0983;-2.1841;-9.4607;13959;2021-05-03 14:50:19:314
1.0983;-2.1841;-9.4607;14008;2021-05-03 14:50:19:363
1.1295;-2.2918;-9.3769;14059;2021-05-03 14:50:19:414
1.1295;-2.2918;-9.3769;14108;2021-05-03 14:50:19:463
1.3018;-1.9543;-9.3649;14159;2021-05-03 14:50:19:514
1.3018;-1.9543;-9.3649;14208;2021-05-03 14:50:19:563
1.2276;-1.9016;-9.4152;14258;2021-05-03 14:50:19:613
1.2276;-1.9016;-9.4152;14309;2021-05-03 14:50:19:664
1.2683;-2.1434;-9.645;14359;2021-05-03 14:50:19:714
1.2683;-2.1434;-9.645;14408;2021-05-03 14:50:19:763
0.7895;-2.3038;-9.4511;14458;2021-05-03 14:50:19:813
0.7895;-2.3038;-9.4511;14509;2021-05-03 14:50:19:864
1.2181;-1.9567;-9.6019;14559;2021-05-03 14:50:19:914
1.2181;-1.9567;-9.6019;14609;2021-05-03 14:50:19:964
1.1127;-2.0572;-9.4535;14659;2021-05-03 14:50:20:014
1.1127;-2.0572;-9.4535;14709;2021-05-03 14:50:20:064
1.1127;-2.0572;-9.4535;14759;2021-05-03 14:50:20:114
1.1343;-2.3158;-9.5684;14809;2021-05-03 14:50:20:164
1.1917;-2.1674;-9.5612;14858;2021-05-03 14:50:20:213
1.1917;-2.1674;-9.5612;14909;2021-05-03 14:50:20:264
1.0864;-2.2368;-9.4535;14959;2021-05-03 14:50:20:314
1.0864;-2.2368;-9.4535;15009;2021-05-03 14:50:20:364
1.1941;-2.2559;-9.4822;15059;2021-05-03 14:50:20:414
1.1941;-2.2559;-9.4822;15109;2021-05-03 14:50:20:464
1.0936;-2.2176;-9.5445;15159;2021-05-03 14:50:20:514
1.0936;-2.2176;-9.5445;15209;2021-05-03 14:50:20:564
1.1462;-2.1506;-9.4607;15259;2021-05-03 14:50:20:614
1.1462;-2.1506;-9.4607;15309;2021-05-03 14:50:20:664
1.2109;-2.1793;-9.4296;15358;2021-05-03 14:50:20:713
1.2109;-2.1793;-9.4296;15408;2021-05-03 14:50:20:763
1.0864;-2.3373;-9.4727;15459;2021-05-03 14:50:20:814
1.0864;-2.3373;-9.4727;15509;2021-05-03 14:50:20:864
1.1103;-2.2057;-9.6067;15559;2021-05-03 14:50:20:914
1.1103;-2.2057;-9.6067;15609;2021-05-03 14:50:20:964
1.1366;-2.1578;-9.5373;15659;2021-05-03 14:50:21:014
1.1366;-2.1578;-9.5373;15709;2021-05-03 14:50:21:064
1.1773;-2.2488;-9.4846;15759;2021-05-03 14:50:21:114
1.1773;-2.2488;-9.4846;15809;2021-05-03 14:50:21:164
1.163;-2.3421;-9.408;15859;2021-05-03 14:50:21:214
1.163;-2.3421;-9.408;15909;2021-05-03 14:50:21:264
1.1127;-2.299;-9.4391;15959;2021-05-03 14:50:21:314
1.1127;-2.299;-9.4391;16009;2021-05-03 14:50:21:364
1.1223;-2.1362;-9.4439;16059;2021-05-03 14:50:21:414
1.1223;-2.1362;-9.4439;16109;2021-05-03 14:50:21:464
1.1055;-2.2679;-9.408;16159;2021-05-03 14:50:21:514
1.1055;-2.2679;-9.408;16209;2021-05-03 14:50:21:564
1.151;-2.2081;-9.5277;16258;2021-05-03 14:50:21:613
1.151;-2.2081;-9.5277;16309;2021-05-03 14:50:21:664
1.1869;-2.2488;-9.5493;16359;2021-05-03 14:50:21:714
1.1869;-2.2488;-9.5493;16408;2021-05-03 14:50:21:763
1.1199;-2.2847;-9.5062;16459;2021-05-03 14:50:21:814
1.1199;-2.2847;-9.5062;16509;2021-05-03 14:50:21:864
1.1079;-2.1769;-9.5301;16559;2021-05-03 14:50:21:914
1.1079;-2.1769;-9.5301;16609;2021-05-03 14:50:21:964
1.1558;-2.2775;-9.4655;16659;2021-05-03 14:50:22:014
1.1558;-2.2775;-9.4655;16709;2021-05-03 14:50:22:064
1.1438;-2.2847;-9.5301;16759;2021-05-03 14:50:22:114
1.1438;-2.2847;-9.5301;16809;2021-05-03 14:50:22:164
1.0936;-2.3134;-9.5325;16859;2021-05-03 14:50:22:214
1.0936;-2.3134;-9.5325;16909;2021-05-03 14:50:22:264
1.2588;-2.2535;-9.5325;16959;2021-05-03 14:50:22:314
1.2588;-2.2535;-9.5325;17009;2021-05-03 14:50:22:364
1.1462;-2.2942;-9.5038;17058;2021-05-03 14:50:22:413
1.1462;-2.2942;-9.5038;17108;2021-05-03 14:50:22:463
1.1199;-2.244;-9.5397;17159;2021-05-03 14:50:22:514
1.1199;-2.244;-9.5397;17209;2021-05-03 14:50:22:564
1.1606;-2.2559;-9.4367;17259;2021-05-03 14:50:22:614
1.1606;-2.2559;-9.4367;17308;2021-05-03 14:50:22:663
1.1438;-2.2535;-9.499;17358;2021-05-03 14:50:22:713
1.1438;-2.2535;-9.499;17408;2021-05-03 14:50:22:763
1.2276;-2.2224;-9.4559;17459;2021-05-03 14:50:22:814
1.2276;-2.2224;-9.4559;17509;2021-05-03 14:50:22:864
1.072;-2.2775;-9.4966;17559;2021-05-03 14:50:22:914
1.072;-2.2775;-9.4966;17609;2021-05-03 14:50:22:964
1.0959;-2.165;-9.4607;17659;2021-05-03 14:50:23:014
1.0959;-2.165;-9.4607;17709;2021-05-03 14:50:23:064
1.1199;-2.1913;-9.5181;17759;2021-05-03 14:50:23:114
1.1199;-2.1913;-9.5181;17809;2021-05-03 14:50:23:164
1.2611;-2.22;-9.5014;17859;2021-05-03 14:50:23:214
1.2611;-2.22;-9.5014;17909;2021-05-03 14:50:23:264
1.1438;-2.2823;-9.5325;17959;2021-05-03 14:50:23:314
1.1438;-2.2823;-9.5325;18008;2021-05-03 14:50:23:363
1.1438;-1.9686;-9.5062;18059;2021-05-03 14:50:23:414
1.1438;-1.9686;-9.5062;18109;2021-05-03 14:50:23:464
1.4647;-2.4666;-9.3649;18158;2021-05-03 14:50:23:513
1.4647;-2.4666;-9.3649;18209;2021-05-03 14:50:23:564
1.2133;-2.4355;-9.5708;18259;2021-05-03 14:50:23:614
1.2133;-2.4355;-9.5708;18309;2021-05-03 14:50:23:664
1.3545;-2.1434;-9.432;18359;2021-05-03 14:50:23:714
1.3545;-2.1434;-9.432;18409;2021-05-03 14:50:23:764
1.1462;-2.2368;-9.4607;18459;2021-05-03 14:50:23:814
1.1462;-2.2368;-9.4607;18509;2021-05-03 14:50:23:864
1.151;-2.1458;-9.5229;18558;2021-05-03 14:50:23:913
1.151;-2.1458;-9.5229;18609;2021-05-03 14:50:23:964
1.3162;-1.9591;-9.5948;18659;2021-05-03 14:50:24:014
1.3162;-1.9591;-9.5948;18709;2021-05-03 14:50:24:064
1.4886;-1.8202;-9.4655;18758;2021-05-03 14:50:24:113
1.4886;-1.8202;-9.4655;18808;2021-05-03 14:50:24:163
1.4287;-2.0668;-9.4966;18858;2021-05-03 14:50:24:213
1.4287;-2.0668;-9.4966;18908;2021-05-03 14:50:24:263
1.2061;-2.0596;-9.4631;18958;2021-05-03 14:50:24:313
1.2061;-2.0596;-9.4631;19009;2021-05-03 14:50:24:364
1.163;-2.2895;-9.4822;19059;2021-05-03 14:50:24:414
1.163;-2.2895;-9.4822;19109;2021-05-03 14:50:24:464
1.2444;-2.1554;-9.3434;19159;2021-05-03 14:50:24:514
1.2444;-2.1554;-9.3434;19209;2021-05-03 14:50:24:564
1.4263;-2.2799;-9.3841;19259;2021-05-03 14:50:24:614
1.4263;-2.2799;-9.3841;19309;2021-05-03 14:50:24:664
1.4958;-2.1362;-9.329;19359;2021-05-03 14:50:24:714
1.4958;-2.1362;-9.329;19409;2021-05-03 14:50:24:764
1.2731;-2.5887;-9.4918;19458;2021-05-03 14:50:24:813
1.2731;-2.5887;-9.4918;19508;2021-05-03 14:50:24:863
1.3976;-2.05;-9.4918;19559;2021-05-03 14:50:24:914
1.3976;-2.05;-9.4918;19608;2021-05-03 14:50:24:963
1.3425;-2.0165;-9.4344;19659;2021-05-03 14:50:25:014
1.3425;-2.0165;-9.4344;19709;2021-05-03 14:50:25:064
1.4335;-2.6031;-9.2285;19759;2021-05-03 14:50:25:114
1.4335;-2.6031;-9.2285;19809;2021-05-03 14:50:25:164
1.3186;-2.6582;-9.4511;19858;2021-05-03 14:50:25:213
1.3186;-2.6582;-9.4511;19909;2021-05-03 14:50:25:264
1.4766;-2.244;-9.3314;19958;2021-05-03 14:50:25:313
1.4766;-2.244;-9.3314;20009;2021-05-03 14:50:25:364
1.4862;-2.3326;-9.4679;20059;2021-05-03 14:50:25:414
1.4862;-2.3326;-9.4679;20108;2021-05-03 14:50:25:463
1.4335;-2.3733;-9.4367;20158;2021-05-03 14:50:25:513
1.4335;-2.3733;-9.4367;20209;2021-05-03 14:50:25:564
1.4383;-2.2823;-9.3865;20259;2021-05-03 14:50:25:614
1.4383;-2.2823;-9.3865;20309;2021-05-03 14:50:25:664
1.4958;-2.2272;-9.4152;20359;2021-05-03 14:50:25:714
1.4958;-2.2272;-9.4152;20409;2021-05-03 14:50:25:764
1.4048;-2.4044;-9.3984;20459;2021-05-03 14:50:25:814
1.4048;-2.4044;-9.3984;20509;2021-05-03 14:50:25:864
1.4048;-2.4044;-9.3984;20559;2021-05-03 14:50:25:914
1.4263;-2.2727;-9.4224;20609;2021-05-03 14:50:25:964
1.5389;-2.3038;-9.4487;20659;2021-05-03 14:50:26:014
1.5389;-2.3038;-9.4487;20708;2021-05-03 14:50:26:063
1.5389;-2.3038;-9.4487;20758;2021-05-03 14:50:26:113
1.3354;-2.1937;-9.329;20809;2021-05-03 14:50:26:164
1.3809;-2.2224;-9.4367;20859;2021-05-03 14:50:26:214
1.3809;-2.2224;-9.4367;20909;2021-05-03 14:50:26:264
1.4144;-2.3373;-9.4463;20959;2021-05-03 14:50:26:314
1.4144;-2.3373;-9.4463;21009;2021-05-03 14:50:26:364
1.5389;-2.2966;-9.42;21059;2021-05-03 14:50:26:414
1.5389;-2.2966;-9.42;21109;2021-05-03 14:50:26:464
1.5269;-2.4451;-9.3673;21159;2021-05-03 14:50:26:514
1.5269;-2.4451;-9.3673;21209;2021-05-03 14:50:26:564
1.4431;-2.2847;-9.4008;21260;2021-05-03 14:50:26:615
1.4431;-2.2847;-9.4008;21309;2021-05-03 14:50:26:664
1.4694;-2.3158;-9.3482;21359;2021-05-03 14:50:26:714
1.4694;-2.3158;-9.3482;21409;2021-05-03 14:50:26:764
1.4455;-2.3493;-9.4535;21459;2021-05-03 14:50:26:814
1.4455;-2.3493;-9.4535;21508;2021-05-03 14:50:26:863
1.4623;-2.311;-9.4104;21559;2021-05-03 14:50:26:914
1.4623;-2.311;-9.4104;21608;2021-05-03 14:50:26:963
